Cells,Value,Error
3.43,8.47E-05,0.03
10.32,1.41E-05,0.03
17.15,3.51E-06,0.035
23.95,1.03E-06,0.035
30.8,3.31E-07,0.04
41.85,6.61E-08,0.045
46.85,2.80E-08,0.055
53.8,1.00E-08,0.07
60.55,3.67E-09,0.08
67.4,1.30E-09,0.105
74.4,4.50E-10,0.12
81.1,,
87.75,,
92.15,,
