Cells,Value,Error
3.43,3.33E-04,0.04
10.32,5.48E-05,0.045
17.15,1.34E-05,0.045
23.95,3.80E-06,0.045
30.8,1.21E-06,0.045
41.85,2.69E-07,0.06
46.85,1.04E-07,0.06
53.8,3.64E-08,0.06
60.55,1.21E-08,0.07
67.4,4.51E-09,0.08
74.4,1.44E-09,0.09
81.1,5.10E-10,0.10
87.75,2.27E-10,0.15
92.15,1.44E-10,0.15
