Cor A,Value,Error
830.0,2.65916e-13,0.000704993
833.26,0.0,0.0
836.52,0.0,0.0
839.78,0.0,0.0
843.04,0.0,0.0
846.29,0.0,0.0
849.55,0.0,0.0
852.81,4.35473e-13,0.000321871
856.07,3.62435e-09,0.000703053
859.33,2.1115e-09,0.000590661
862.59,1.68381e-09,0.000551729
865.85,1.44661e-09,0.00054318
869.11,1.27163e-09,0.000549983
872.37,1.13129e-09,0.000567181
875.63,1.0109e-09,0.000590676
878.88,9.06052e-10,0.000618144
882.14,8.13892e-10,0.00065092
885.4,7.32803e-10,0.000689622
888.66,6.62368e-10,0.000736368
891.92,6.02948e-10,0.000794887
895.18,5.56243e-10,0.000870073
898.44,5.25711e-10,0.000975944
901.7,5.1953e-10,0.00113511
904.96,2.84707e-10,0.00136471
908.22,7.26022e-16,0.00647744
911.47,5.17198e-16,0.0069528
914.73,3.71288e-16,0.0076057
917.99,2.68567e-16,0.00830145
921.25,1.00294e-16,0.00961926
924.51,5.66236e-17,0.010434
927.77,5.23174e-17,0.0107049
931.03,4.80847e-17,0.010843
934.29,4.46703e-17,0.0113959
937.55,4.11619e-17,0.0115588
940.81,3.78373e-17,0.0116942
944.06,3.46468e-17,0.0117734
947.32,8.6596e-17,0.0121539
950.58,1.48734e-16,0.0127682
953.84,9.2284e-17,0.014017
957.1,4.84855e-17,0.00933089
960.36,3.79118e-17,0.00732436
963.62,2.27477e-17,0.00901664
966.88,1.24737e-17,0.0117233
970.14,6.92977e-18,0.015022
973.39,3.71389e-18,0.0177122
976.65,2.25986e-18,0.0199973
979.91,1.59001e-18,0.0216783
983.17,1.15157e-18,0.0226934
986.43,8.46438e-19,0.0233363
989.69,6.75898e-19,0.023816
992.95,7.9342e-19,0.0242877
996.21,5.07906e-19,0.0246339
999.47,3.25451e-19,0.0249396
1002.73,1.76832e-19,0.0252116
1005.98,1.09811e-19,0.02543
1009.24,8.0822e-20,0.0256167
1012.5,5.97478e-20,0.0258064
1015.76,5.4501e-20,0.0260466
1019.02,3.48544e-20,0.0262791
1022.28,2.22614e-20,0.026518
1025.54,8.81281e-22,0.0266002
1028.8,6.26772e-21,0.0268049
1032.06,6.38356e-21,0.0270468
1035.32,3.58989e-21,0.027252
1038.57,5.70398e-22,0.0272774
1041.83,2.41424e-21,0.0274674
1045.09,1.1601e-21,0.0276704
1048.35,5.99809e-22,0.0278539
1051.61,1.57399e-22,0.0278374
1054.87,8.6983e-22,0.0280441
1058.13,6.21292e-22,0.0281469
1061.39,4.31852e-22,0.0282532
1064.65,2.78737e-22,0.028361
1067.91,1.79666e-22,0.0284741
1071.16,1.15658e-22,0.0285895
1074.42,7.43992e-23,0.0287026
1077.68,4.36492e-23,0.0288189
1080.94,4.67873e-23,0.0288992
1084.2,2.72902e-23,0.028983
