Cells,Value,Error
3.43,0.000197964,0.0007
10.32,5.31079e-05,0.0012
17.15,1.64695e-05,0.0016
23.95,5.45539e-06,0.002
30.8,1.93869e-06,0.0024
41.85,4.01478e-07,0.0036
46.85,1.99384e-07,0.0037
53.8,6.8548e-08,0.0045
60.55,2.49765e-08,0.005
67.4,9.13064e-09,0.0063
74.4,3.32317e-09,0.007
81.1,1.25564e-09,0.0079
87.75,5.19717e-10,0.0085
92.15,3.00433e-10,0.0082
