Cells,Value,Error
3.43,8.53833e-05,0.0004
10.32,1.38253e-05,0.0011
17.15,3.30093e-06,0.0018
23.95,9.49483e-07,0.0026
30.8,3.08563e-07,0.0034
41.85,6.22547e-08,0.0051
46.85,2.63387e-08,0.0059
53.8,8.89099e-09,0.0073
60.55,3.16939e-09,0.0088
67.4,1.14464e-09,0.0115
74.4,4.14121e-10,0.0132
81.1,1.51555e-10,0.0156
87.75,5.90995e-11,0.0174
92.15,3.03419e-11,0.0181
