Cells,Value,Error
3.43,0.000315841,0.0005
10.32,6.48322e-05,0.0011
17.15,1.7777e-05,0.0017
23.95,5.57223e-06,0.0023
30.8,1.92628e-06,0.0029
41.85,4.18922e-07,0.0043
46.85,1.81952e-07,0.0048
53.8,6.30426e-08,0.0059
60.55,2.30719e-08,0.0068
67.4,8.35429e-09,0.0086
74.4,3.058e-09,0.0097
81.1,1.14254e-09,0.0113
87.75,4.50924e-10,0.0126
92.15,2.33566e-10,0.0131
