Cells,Value,Error
3.43,0.000270134,0.003
10.32,0.000444027,0.0018
17.15,0.000260256,0.0016
23.95,0.000121114,0.0017
30.8,4.97446e-05,0.0019
41.85,1.04047e-05,0.0029
46.85,2.36635e-06,0.0043
53.8,1.70569e-06,0.0036
60.55,7.68495e-07,0.0038
67.4,3.08595e-07,0.0043
74.4,1.13634e-07,0.005
81.1,4.6341e-08,0.0059
87.75,1.43268e-08,0.0073
92.15,3.63509e-09,0.0097
