Energy,Value,Error,Offset
5.0,0.002407254097138641,0.0016,on-axis
6.0,0.22736532491792827,0.0017,on-axis
7.0,0.2021846419031412,0.0017,on-axis
8.0,0.18786443776961761,0.0018,on-axis
9.0,0.18800415421963937,0.002,on-axis
10.0,0.19247912629681205,0.002,on-axis
11.0,0.2049906950140223,0.0021,on-axis
12.0,0.21080921408916625,0.0022,on-axis
13.0,0.22189904010296566,0.0023,on-axis
14.0,0.24057600662744102,0.0024,on-axis
15.0,0.2637402909580512,0.0023,on-axis
16.0,0.28502047576809825,0.0025,on-axis
17.0,0.31117554938521497,0.0026,on-axis
18.0,0.3465141642219126,0.0027,on-axis
19.0,0.37424523629299483,0.0028,on-axis
20.0,0.4043062596703365,0.003,on-axis
21.0,0.44125082107200897,0.0031,on-axis
22.0,0.47041901644559453,0.0032,on-axis
23.0,0.49836269067394295,0.0033,on-axis
24.0,0.5211325408579088,0.0034,on-axis
25.0,0.5383225454380033,0.0034,on-axis
26.0,0.555910340405829,0.0035,on-axis
27.0,0.5638106804389983,0.0036,on-axis
28.0,0.5652414520834642,0.0036,on-axis
29.0,0.5742616723560212,0.0038,on-axis
30.0,0.564192464786807,0.0039,on-axis
31.0,0.5434186118110489,0.0041,on-axis
32.0,0.5196842981251569,0.0042,on-axis
33.0,0.5204886799717536,0.0043,on-axis
34.0,0.558447076640634,0.0041,on-axis
35.0,0.6318957033186848,0.0039,on-axis
36.0,0.6715694375565872,0.0037,on-axis
37.0,0.6745362024545176,0.0036,on-axis
38.0,1.0304389304380535,0.0034,on-axis
39.0,2.997441464280959,0.0028,on-axis
40.0,6.274002871755957,0.0022,on-axis
41.0,6.920126389000694,0.0023,on-axis
42.0,3.3428997853042697,0.0034,on-axis
43.0,0.6290304765758007,0.0076,on-axis
44.0,0.03957603596157662,0.0328,on-axis
46.0,0.0043705353570720265,0.0852,on-axis
