Energy,Value,Error,Offset
5 - 10,23.626540786337564,0.010439969952918668,20 cm
10 - 20,71.88567532300522,0.008507166506787836,20 cm
20 - 30,110.3179902127206,0.009361719543931824,20 cm
30 - 40,144.6990991873666,0.009857188665872247,20 cm
40 - 50,104.28586726382753,0.012129955137982934,20 cm
50 - 60,66.29505942092739,0.013248936210673324,20 cm
60 - 70,209.76401196158912,0.008290443522179987,20 cm
5 - 10,2.4136394882836836,0.03193722457551434,40 cm
10 - 20,7.381605782179509,0.026274019448174892,40 cm
20 - 30,10.204964842956693,0.030605525487899007,40 cm
30 - 40,11.86681226385405,0.03393935680382404,40 cm
40 - 50,7.6069209379322835,0.04445791536831796,40 cm
50 - 60,4.571276549468136,0.04909751161962201,40 cm
60 - 70,9.984889046407913,0.03744527052681645,40 cm
