Energy,Value,Error,Offset
6.0,0.30545849814186726,0.0013,on-axis
7.0,36.17064813627924,0.0014,on-axis
8.0,32.07657701918852,0.0014,on-axis
9.0,30.237631252688633,0.0014,on-axis
10.0,29.65930814299195,0.0015,on-axis
11.0,30.487614292257824,0.0016,on-axis
12.0,30.471532479206708,0.0017,on-axis
13.0,31.46957509575603,0.0018,on-axis
14.0,33.64644757554297,0.002,on-axis
15.0,36.36680059728395,0.0021,on-axis
16.0,38.39009565649374,0.0023,on-axis
17.0,41.35629922099268,0.0025,on-axis
18.0,44.95068752597683,0.0026,on-axis
19.0,48.01226952321899,0.0028,on-axis
20.0,52.07522799799561,0.003,on-axis
21.0,56.112129290912144,0.0031,on-axis
22.0,59.89808820936813,0.0032,on-axis
23.0,64.34840453046058,0.0033,on-axis
24.0,68.4317759869968,0.0034,on-axis
25.0,73.23723485672815,0.0034,on-axis
26.0,77.47334904709106,0.0035,on-axis
27.0,82.07241869778606,0.0036,on-axis
28.0,85.67890692505775,0.0036,on-axis
29.0,90.72186561012582,0.0037,on-axis
30.0,94.63785111350695,0.0037,on-axis
31.0,98.21309548955495,0.0038,on-axis
32.0,102.68956439397576,0.0039,on-axis
33.0,107.6792783867689,0.0039,on-axis
34.0,111.89576000383333,0.004,on-axis
35.0,115.55793838733922,0.004,on-axis
36.0,120.76833830988086,0.0041,on-axis
37.0,124.22727860652982,0.0042,on-axis
38.0,127.92854324055226,0.0043,on-axis
39.0,130.29746382632257,0.0044,on-axis
40.0,134.48044167617974,0.0045,on-axis
41.0,138.30614267733228,0.0045,on-axis
42.0,143.1456631053503,0.0047,on-axis
43.0,146.80437645587003,0.0048,on-axis
44.0,155.23465803497757,0.0049,on-axis
46.0,163.43311445577467,0.0039,on-axis
48.0,178.9612078025844,0.0041,on-axis
50.0,191.579811126561,0.0043,on-axis
52.0,200.64933468303352,0.0046,on-axis
54.0,203.04460532199934,0.0049,on-axis
56.0,199.25596406388544,0.0054,on-axis
58.0,174.59987350011914,0.0059,on-axis
60.0,178.7399012873709,0.0055,on-axis
62.0,199.15051189057772,0.0049,on-axis
64.0,1231.8079819366926,0.0031,on-axis
66.0,3628.0462229557734,0.002,on-axis
68.0,1094.1828399486335,0.0037,on-axis
70.0,30.288844610669916,0.0227,on-axis
