Energy,Value,Error,Offset
5.0,0.050459323126011354,0.0126,20 cm
6.0,5.20454638873215,0.0147,20 cm
7.0,4.907782442787657,0.0163,20 cm
8.0,4.469248678309691,0.0183,20 cm
9.0,4.44131021997181,0.0199,20 cm
10.0,4.343667047779914,0.021,20 cm
11.0,4.562629101034042,0.0219,20 cm
12.0,4.371922536582064,0.0231,20 cm
13.0,4.562027080459797,0.024,20 cm
14.0,4.470288288455918,0.025,20 cm
15.0,5.0949176693780815,0.0247,20 cm
16.0,5.226537485744043,0.0254,20 cm
17.0,5.0051941093963315,0.0272,20 cm
18.0,5.528792329417867,0.0268,20 cm
19.0,5.552273502264059,0.0274,20 cm
20.0,5.9002449270143815,0.0275,20 cm
21.0,6.162983976766157,0.0278,20 cm
22.0,6.413411430073068,0.0281,20 cm
23.0,6.783375564006214,0.0279,20 cm
24.0,6.917261916498562,0.0284,20 cm
25.0,7.28739503045086,0.0282,20 cm
26.0,6.965095176428356,0.0295,20 cm
27.0,7.181124661215901,0.0295,20 cm
28.0,7.199531505801739,0.0307,20 cm
29.0,6.5169677638215395,0.0323,20 cm
30.0,6.298738241918773,0.0335,20 cm
31.0,5.844770831320963,0.0353,20 cm
32.0,5.129690621842211,0.0384,20 cm
33.0,5.075027046518163,0.0398,20 cm
34.0,5.467698438563326,0.0392,20 cm
35.0,5.76985898220042,0.0388,20 cm
36.0,6.25646124571712,0.0377,20 cm
37.0,5.901534812574976,0.0391,20 cm
38.0,8.593328211410418,0.0331,20 cm
39.0,26.319545643394726,0.0193,20 cm
40.0,51.50603878539449,0.0139,20 cm
41.0,51.191828947776266,0.0141,20 cm
42.0,20.469465471696296,0.0224,20 cm
43.0,3.1436862005285593,0.0563,20 cm
44.0,0.19506367885439918,0.2253,20 cm
46.0,0.03979504743329729,0.4387,20 cm
48.0,0.0,0.0,20 cm
5.0,0.004847680121151318,0.0403,40 cm
6.0,0.5662358407605651,0.0432,40 cm
7.0,0.49870814767828253,0.0498,40 cm
8.0,0.4353365815891628,0.0574,40 cm
9.0,0.4414353876196951,0.0613,40 cm
10.0,0.4375548061070594,0.0661,40 cm
11.0,0.4254970464147603,0.0709,40 cm
12.0,0.38048817459751016,0.0774,40 cm
13.0,0.4217261132354273,0.0795,40 cm
14.0,0.4182734879818629,0.081,40 cm
15.0,0.4597953283622884,0.0805,40 cm
16.0,0.44393022174970515,0.0873,40 cm
17.0,0.45476407396781526,0.0873,40 cm
18.0,0.5549874090072985,0.0829,40 cm
19.0,0.4942865450104475,0.0908,40 cm
20.0,0.5058166044857741,0.0895,40 cm
21.0,0.4809924377074131,0.0978,40 cm
22.0,0.5313046365672593,0.0931,40 cm
23.0,0.6326678262799081,0.0913,40 cm
24.0,0.5695117385578454,0.0976,40 cm
25.0,0.5483465534466507,0.098,40 cm
26.0,0.5214260107937132,0.109,40 cm
27.0,0.5511027887583013,0.1064,40 cm
28.0,0.5810852058689089,0.107,40 cm
29.0,0.44957556697349405,0.1161,40 cm
30.0,0.4724798485105931,0.1206,40 cm
31.0,0.44602863757303896,0.122,40 cm
32.0,0.3747618211653065,0.139,40 cm
33.0,0.3657391407425001,0.1393,40 cm
34.0,0.5462037358986311,0.1264,40 cm
35.0,0.5087117289226091,0.1217,40 cm
36.0,0.5453078375288355,0.1216,40 cm
37.0,0.4437939871951404,0.1422,40 cm
38.0,0.9540334586527339,0.0993,40 cm
39.0,2.155859533508882,0.0654,40 cm
40.0,2.6782334411444952,0.0604,40 cm
41.0,2.05768019945417,0.07,40 cm
42.0,0.6826046184000446,0.1258,40 cm
43.0,0.0044697737649368584,0.9211,40 cm
44.0,0.0,0.0,40 cm
46.0,0.0,0.0,40 cm
48.0,0.0,0.0,40 cm
