Energy,Value,Error,Offset
6.0,0.0004448212306681172,0.0024,on-axis
7.0,0.05129870337815845,0.0026,on-axis
8.0,0.044473811612965895,0.0029,on-axis
9.0,0.041001405449327705,0.0031,on-axis
10.0,0.03878018225793006,0.0033,on-axis
11.0,0.038839397927901316,0.0037,on-axis
12.0,0.03751946139628486,0.0038,on-axis
13.0,0.037566070506559524,0.0041,on-axis
14.0,0.038786920171524915,0.0045,on-axis
15.0,0.040399970894488164,0.0039,on-axis
16.0,0.04173213071087982,0.0043,on-axis
17.0,0.04384043842859057,0.0043,on-axis
18.0,0.04638179791733673,0.0044,on-axis
19.0,0.04858211571239125,0.0046,on-axis
20.0,0.05096923547641234,0.0049,on-axis
21.0,0.053538044900380735,0.005,on-axis
22.0,0.056077582184716424,0.0051,on-axis
23.0,0.05962260766998168,0.0051,on-axis
24.0,0.062386843402119335,0.0051,on-axis
25.0,0.0653694174270669,0.0052,on-axis
26.0,0.06840416158459228,0.0051,on-axis
27.0,0.07183641862445397,0.0051,on-axis
28.0,0.07413650406751508,0.0051,on-axis
29.0,0.07727694525553508,0.0052,on-axis
30.0,0.08123698957341734,0.0052,on-axis
31.0,0.08445455820085455,0.0053,on-axis
32.0,0.0874438999826662,0.0053,on-axis
33.0,0.09239475943725403,0.0053,on-axis
34.0,0.09637133793302291,0.0053,on-axis
35.0,0.1006139297986095,0.0053,on-axis
36.0,0.10317428184561288,0.0054,on-axis
37.0,0.10674122249688782,0.0054,on-axis
38.0,0.11064094280023727,0.0054,on-axis
39.0,0.1126589105808871,0.0055,on-axis
40.0,0.11645241964981694,0.0055,on-axis
41.0,0.12034652020413453,0.0054,on-axis
42.0,0.12532393550821228,0.0054,on-axis
43.0,0.1299964019746906,0.0055,on-axis
44.0,0.1371333652661313,0.0055,on-axis
46.0,0.1444442161268289,0.0042,on-axis
48.0,0.15917413943976377,0.0042,on-axis
50.0,0.17293422535974282,0.0043,on-axis
52.0,0.18424907195741336,0.0044,on-axis
54.0,0.19154470526290987,0.0046,on-axis
56.0,0.19976273321047647,0.0048,on-axis
58.0,0.2091232258993901,0.0049,on-axis
60.0,0.2812593975407866,0.0043,on-axis
62.0,0.3624600249949107,0.004,on-axis
64.0,1.5455562780495278,0.0028,on-axis
66.0,2.808200914218587,0.0024,on-axis
68.0,0.5431688612851552,0.0055,on-axis
70.0,0.01537095069333536,0.0341,on-axis
