Energy,Value,Error,Offset
4.0,0.581341780117825,0.0033,on-axis
5.0,57.63957741216139,0.0036,on-axis
6.0,61.95263027928757,0.0039,on-axis
7.0,73.16283011296653,0.0041,on-axis
8.0,66.80077114961409,0.0046,on-axis
9.0,71.29337389891684,0.0048,on-axis
10.0,78.05238944262071,0.0049,on-axis
11.0,82.74467655177097,0.0051,on-axis
12.0,72.0406941812573,0.0056,on-axis
13.0,84.35771597757197,0.0055,on-axis
14.0,91.88404165040997,0.0056,on-axis
15.0,94.453236393161,0.0057,on-axis
16.0,101.86768900368733,0.0058,on-axis
17.0,111.93537867415381,0.0058,on-axis
18.0,115.99394655290804,0.0059,on-axis
19.0,119.74112683980691,0.006,on-axis
20.0,123.7826518224385,0.006,on-axis
21.0,127.64683427529647,0.0062,on-axis
22.0,135.62269732488502,0.0061,on-axis
23.0,146.4754066753729,0.0061,on-axis
24.0,156.60221764266078,0.0061,on-axis
25.0,165.31651819833255,0.0061,on-axis
26.0,172.09299518908176,0.0061,on-axis
27.0,178.8460874814794,0.0061,on-axis
28.0,185.2545072302367,0.0061,on-axis
29.0,201.70002262858182,0.006,on-axis
30.0,203.80778042546993,0.0061,on-axis
31.0,204.14047480935497,0.0063,on-axis
32.0,211.86033938629285,0.0063,on-axis
33.0,232.20587740757665,0.0061,on-axis
34.0,222.99193438930388,0.0063,on-axis
35.0,187.50368559307685,0.007,on-axis
36.0,165.16631716863702,0.0076,on-axis
37.0,174.3740465317329,0.0074,on-axis
38.0,325.9786806840801,0.0055,on-axis
39.0,1168.6941883863701,0.003,on-axis
40.0,2833.5667939545137,0.002,on-axis
41.0,3437.445093724012,0.0019,on-axis
42.0,1898.4791815842884,0.0026,on-axis
43.0,414.3422822747546,0.0056,on-axis
44.0,25.48892039722932,0.0229,on-axis
4.0,0.22493393900989236,0.0053,20 cm
5.0,22.120020815881315,0.0057,20 cm
6.0,22.236152824109862,0.0065,20 cm
7.0,22.783876165422846,0.007,20 cm
8.0,19.96706502939861,0.008,20 cm
9.0,20.058830941431548,0.0086,20 cm
10.0,20.501513176103632,0.0091,20 cm
11.0,21.5044185648152,0.0094,20 cm
12.0,19.71431851037645,0.0103,20 cm
13.0,21.930667402701637,0.0103,20 cm
14.0,23.068773174009213,0.0106,20 cm
15.0,23.21022397658663,0.0109,20 cm
16.0,24.086390152733856,0.0113,20 cm
17.0,25.30391042512259,0.0115,20 cm
18.0,26.540974426755778,0.0116,20 cm
19.0,26.713227831333537,0.012,20 cm
20.0,27.27081613107519,0.0123,20 cm
21.0,27.6049491311986,0.0126,20 cm
22.0,29.041477771702606,0.0127,20 cm
23.0,31.64104005457028,0.0126,20 cm
24.0,32.97515776788152,0.0126,20 cm
25.0,34.44515674760346,0.0127,20 cm
26.0,36.24972331440263,0.0127,20 cm
27.0,37.31896555430382,0.0128,20 cm
28.0,38.61454410964174,0.0129,20 cm
29.0,42.863591568787875,0.0126,20 cm
30.0,43.39594877762861,0.013,20 cm
31.0,46.83312893423934,0.013,20 cm
32.0,55.05202080040323,0.0121,20 cm
33.0,57.75574268670039,0.012,20 cm
34.0,48.16506799645309,0.0135,20 cm
35.0,38.671102167165074,0.0153,20 cm
36.0,36.19873109401438,0.016,20 cm
37.0,46.72437702267517,0.0143,20 cm
38.0,97.20248923799603,0.0102,20 cm
39.0,248.21902850645458,0.0065,20 cm
40.0,405.6235834623769,0.0052,20 cm
41.0,357.01973485938845,0.0056,20 cm
42.0,128.8188963851996,0.0095,20 cm
43.0,15.816325235809414,0.0275,20 cm
44.0,1.2030874126925029,0.1019,20 cm
4.0,0.054841554645763325,0.0104,40 cm
5.0,5.444298044218846,0.0112,40 cm
6.0,5.286654068499924,0.013,40 cm
7.0,5.3819743184375906,0.0139,40 cm
8.0,4.571209720821127,0.0164,40 cm
9.0,4.546945126821196,0.0175,40 cm
10.0,4.544653155979804,0.0187,40 cm
11.0,4.813578160715856,0.0195,40 cm
12.0,4.216184281783326,0.0216,40 cm
13.0,4.910653467685649,0.0213,40 cm
14.0,4.801089405900457,0.0224,40 cm
15.0,4.848399447517774,0.0234,40 cm
16.0,4.996008497199576,0.0239,40 cm
17.0,5.419596694472571,0.0242,40 cm
18.0,5.4142335171608424,0.0252,40 cm
19.0,5.443945390288015,0.0258,40 cm
20.0,5.318063564780649,0.0271,40 cm
21.0,5.468930153081429,0.0277,40 cm
22.0,5.918785628985824,0.0275,40 cm
23.0,6.364112099024324,0.0272,40 cm
24.0,6.516012980548189,0.0272,40 cm
25.0,6.719514889550409,0.0275,40 cm
26.0,6.801380662240264,0.0283,40 cm
27.0,6.97521760064314,0.0287,40 cm
28.0,7.9137652867405155,0.0279,40 cm
29.0,7.939969243063779,0.0286,40 cm
30.0,9.253558745661588,0.0277,40 cm
31.0,9.842627138982541,0.0277,40 cm
32.0,11.73339443113244,0.0255,40 cm
33.0,10.768480295084395,0.0273,40 cm
34.0,8.310163341445383,0.0318,40 cm
35.0,6.483165534958249,0.0366,40 cm
36.0,7.938659498047836,0.0339,40 cm
37.0,12.460502997521026,0.0276,40 cm
38.0,23.926731968327324,0.0202,40 cm
39.0,40.39231388053204,0.0158,40 cm
40.0,44.77204348430868,0.0152,40 cm
41.0,26.417293739681526,0.02,40 cm
42.0,6.79392673827748,0.0399,40 cm
43.0,0.43549865612107763,0.1566,40 cm
44.0,0.02690539201188956,0.605,40 cm
