Energy,Value,Error,Offset
5 - 10,107.37902031520996,0.004839781312753555,20 cm
10 - 20,339.1504758241091,0.0038847993625501427,20 cm
20 - 30,531.5099204158146,0.0042785214635493556,20 cm
30 - 40,755.4701154772553,0.004346635040709595,20 cm
40 - 50,584.77668562171,0.005130953559281999,20 cm
50 - 60,365.3960678612069,0.005616449701514931,20 cm
60 - 70,1081.4471356120978,0.003622917827859227,20 cm
5 - 10,10.238829130932785,0.015321331266009843,40 cm
10 - 20,34.06946298453767,0.012002037729175106,40 cm
20 - 30,49.24742078232604,0.013787890168551467,40 cm
30 - 40,62.094435755961015,0.014748940112843648,40 cm
40 - 50,43.21310790763428,0.018601558371338322,40 cm
50 - 60,22.754482513758074,0.022087706238962924,40 cm
60 - 70,42.66389851540397,0.017826664042851326,40 cm
