Energy,Value,Error,Offset
5.0,0.38209416013864345,0.0046,20 cm
6.0,39.017492638236824,0.0053,20 cm
7.0,36.53490212505776,0.006,20 cm
8.0,33.57966925881173,0.0067,20 cm
9.0,32.3302925483193,0.0073,20 cm
10.0,31.39743555112596,0.0078,20 cm
11.0,32.76648943913006,0.0081,20 cm
12.0,31.209941664567115,0.0087,20 cm
13.0,31.43172030438193,0.0091,20 cm
14.0,32.707682177190264,0.0093,20 cm
15.0,34.771273441687605,0.0095,20 cm
16.0,34.43029001645986,0.0099,20 cm
17.0,37.02060207147671,0.0099,20 cm
18.0,39.9599962027577,0.0099,20 cm
19.0,40.69489698760649,0.0102,20 cm
20.0,43.549162257399594,0.0101,20 cm
21.0,46.35196537044827,0.0101,20 cm
22.0,48.36864238524196,0.0102,20 cm
23.0,50.425672017575415,0.0103,20 cm
24.0,50.89096857614994,0.0104,20 cm
25.0,51.834556955566704,0.0106,20 cm
26.0,51.09494037418696,0.0108,20 cm
27.0,51.32308338391598,0.0111,20 cm
28.0,49.53579042776547,0.0115,20 cm
29.0,48.220186903786654,0.0119,20 cm
30.0,45.98698062302376,0.0123,20 cm
31.0,42.61200213074371,0.0131,20 cm
32.0,38.21227528697939,0.0141,20 cm
33.0,35.97011171828295,0.0147,20 cm
34.0,37.064662373785794,0.0148,20 cm
35.0,41.076618727778474,0.0143,20 cm
36.0,41.8432128113561,0.0143,20 cm
37.0,37.075840614524566,0.0153,20 cm
38.0,56.6347685075369,0.0127,20 cm
39.0,173.42658882547437,0.0074,20 cm
40.0,326.2948358375323,0.0054,20 cm
41.0,299.7758934138228,0.0057,20 cm
42.0,105.83108377765845,0.0095,20 cm
43.0,11.964642952172868,0.0277,20 cm
44.0,0.8733240863842879,0.1055,20 cm
5.0,0.028549817479315044,0.0164,40 cm
6.0,2.937343281931418,0.0191,40 cm
7.0,2.8057223003146343,0.0212,40 cm
8.0,2.549692572722221,0.0239,40 cm
9.0,2.4748895150776464,0.0258,40 cm
10.0,2.4969220998726027,0.0274,40 cm
11.0,2.5931332886729574,0.0284,40 cm
12.0,2.5691238058057926,0.0299,40 cm
13.0,2.645737583787609,0.0308,40 cm
14.0,2.6542083703490125,0.0327,40 cm
15.0,2.925722551469343,0.0322,40 cm
16.0,2.8619496812807075,0.0337,40 cm
17.0,3.0382540044161854,0.0342,40 cm
18.0,3.196344820057103,0.0341,40 cm
19.0,3.315853779572007,0.0351,40 cm
20.0,3.458444268751355,0.0355,40 cm
21.0,3.7130024685077596,0.0354,40 cm
22.0,3.6601449435517153,0.0363,40 cm
23.0,4.030458853335844,0.036,40 cm
24.0,3.8664354047184895,0.0377,40 cm
25.0,3.781809336224341,0.0386,40 cm
26.0,3.9577301767398736,0.0389,40 cm
27.0,3.9546026221031476,0.0401,40 cm
28.0,3.9117738650206886,0.0409,40 cm
29.0,3.4826561285605964,0.0435,40 cm
30.0,3.3962162293176443,0.0455,40 cm
31.0,3.1770528484513942,0.0473,40 cm
32.0,2.7895537361079006,0.0519,40 cm
33.0,2.831560071025321,0.0525,40 cm
34.0,3.2133192111961133,0.0497,40 cm
35.0,3.2485581790459683,0.0499,40 cm
36.0,3.3844633275959217,0.0501,40 cm
37.0,2.989600976942172,0.0544,40 cm
38.0,5.721898388367317,0.0401,40 cm
39.0,12.819894681864271,0.027,40 cm
40.0,16.439456380199555,0.0242,40 cm
41.0,10.103305151974098,0.031,40 cm
42.0,2.630408313144949,0.0607,40 cm
43.0,0.10885277754011059,0.2786,40 cm
44.0,0.03251577491506107,0.5598,40 cm
