Energy,Value,Error,Offset
6.0,0.0004876053659221533,0.0024,on-axis
7.0,0.06604447032869806,0.0025,on-axis
8.0,0.05621599425018982,0.0027,on-axis
9.0,0.055277485112493266,0.003,on-axis
10.0,0.055318730775090474,0.003,on-axis
11.0,0.05645052827563604,0.0031,on-axis
12.0,0.051170090096731256,0.0033,on-axis
13.0,0.05525050474350869,0.0034,on-axis
14.0,0.056786603083277716,0.0034,on-axis
15.0,0.05717822602507702,0.0032,on-axis
16.0,0.05808221096373688,0.0035,on-axis
17.0,0.061452094683253675,0.0036,on-axis
18.0,0.06288540493906804,0.0039,on-axis
19.0,0.06359065472984057,0.0035,on-axis
20.0,0.06533875509492398,0.0037,on-axis
21.0,0.06647938278576523,0.0039,on-axis
22.0,0.07015152414420535,0.0038,on-axis
23.0,0.07449985801401895,0.0038,on-axis
24.0,0.07824483481526369,0.004,on-axis
25.0,0.08121577691053185,0.004,on-axis
26.0,0.08470116254686377,0.004,on-axis
27.0,0.08957155861327996,0.0039,on-axis
28.0,0.09593472658298056,0.0039,on-axis
29.0,0.10214007393500377,0.0038,on-axis
30.0,0.10666915882183774,0.0039,on-axis
31.0,0.10800942777637575,0.0041,on-axis
32.0,0.11280336486599504,0.0041,on-axis
33.0,0.11779280536203843,0.004,on-axis
34.0,0.12396859840827995,0.0042,on-axis
35.0,0.1278349387256599,0.0042,on-axis
36.0,0.13243286690756964,0.0041,on-axis
37.0,0.13547149519233342,0.0041,on-axis
38.0,0.13920637485330875,0.0042,on-axis
39.0,0.14538207067129058,0.0041,on-axis
40.0,0.15131246758712882,0.0041,on-axis
41.0,0.1564484108703174,0.0042,on-axis
42.0,0.16353072166154206,0.0042,on-axis
43.0,0.17081321868949204,0.0042,on-axis
44.0,0.17835301983818425,0.0042,on-axis
46.0,0.189828468253733,0.0032,on-axis
48.0,0.20837336336589163,0.0032,on-axis
50.0,0.22550098563734883,0.0032,on-axis
52.0,0.24604295088378964,0.0033,on-axis
54.0,0.2819848307846411,0.0032,on-axis
56.0,0.35259363899818846,0.0031,on-axis
58.0,0.3812053827540491,0.0031,on-axis
60.0,0.33879570203386977,0.0034,on-axis
62.0,0.6325773735336084,0.003,on-axis
64.0,1.8472946329603046,0.0023,on-axis
66.0,1.89313486903258,0.0025,on-axis
68.0,0.31033569276016604,0.006,on-axis
70.0,0.011933611383145767,0.0342,on-axis
