Energy,Value,Error,Offset
5 - 10,79.48824207223169,0.0041918310393097204,20 cm
10 - 20,215.5688671211416,0.0037692615690936597,20 cm
20 - 30,314.62766164906304,0.004289735941045801,20 cm
30 - 40,422.1341381630049,0.004561026494110233,20 cm
40 - 50,679.0599831530798,0.00387532591357568,20 cm
5 - 10,7.057484287594417,0.013614301246015887,40 cm
10 - 20,19.55252146686368,0.012287600025494403,40 cm
20 - 30,28.05175563433521,0.013968939616051545,40 cm
30 - 40,38.44328878146607,0.014845280872547122,40 cm
40 - 50,30.42004766719034,0.017858533203757847,40 cm
