Energy,Value,Error,Offset
5.0,0.13619649525800298,0.0012,on-axis
6.0,13.427540018028054,0.0012,on-axis
7.0,12.398972240289948,0.0012,on-axis
8.0,11.828978706464287,0.0013,on-axis
9.0,12.156079965344333,0.0014,on-axis
10.0,12.911762926617264,0.0015,on-axis
11.0,14.192817627426372,0.0017,on-axis
12.0,15.058835353866021,0.0019,on-axis
13.0,16.623375678730508,0.0021,on-axis
14.0,18.679771686756066,0.0024,on-axis
15.0,21.19189951785851,0.0026,on-axis
16.0,23.35101538486718,0.0028,on-axis
17.0,25.74515029101398,0.0031,on-axis
18.0,29.09580389436319,0.0032,on-axis
19.0,31.47785219980695,0.0034,on-axis
20.0,33.740277762702064,0.0035,on-axis
21.0,37.075915418487874,0.0037,on-axis
22.0,39.669806099888866,0.0038,on-axis
23.0,42.074597087566474,0.0038,on-axis
24.0,43.64278260894428,0.004,on-axis
25.0,45.13008297734892,0.0041,on-axis
26.0,46.25719050313125,0.0042,on-axis
27.0,46.18931771849678,0.0043,on-axis
28.0,45.45414028560754,0.0044,on-axis
29.0,46.18207604376052,0.0046,on-axis
30.0,44.94661526342578,0.0047,on-axis
31.0,42.37778311585428,0.005,on-axis
32.0,38.48850708436217,0.0052,on-axis
33.0,36.7753981758106,0.0054,on-axis
34.0,36.67542128097575,0.0053,on-axis
35.0,38.80184801206289,0.005,on-axis
36.0,40.495366947527,0.0047,on-axis
37.0,38.721887641334945,0.0045,on-axis
38.0,53.17334865059597,0.0042,on-axis
39.0,201.16312429645438,0.0033,on-axis
40.0,510.7116701423515,0.0023,on-axis
41.0,641.9085846825569,0.0022,on-axis
42.0,359.899634265587,0.003,on-axis
43.0,79.31324049237811,0.0065,on-axis
44.0,4.5092289010488065,0.0284,on-axis
