Energy,Value,Error,Offset
6.0,0.010887631631490714,0.0018,on-axis
7.0,1.2627904088268471,0.0019,on-axis
8.0,1.0941996269809546,0.0021,on-axis
9.0,1.0091945698086433,0.0022,on-axis
10.0,0.9620112370100284,0.0023,on-axis
11.0,0.9562787541385391,0.0027,on-axis
12.0,0.9335641247199359,0.0026,on-axis
13.0,0.9427929438342793,0.0028,on-axis
14.0,0.9744511676855168,0.0028,on-axis
15.0,1.0281525970899172,0.0027,on-axis
16.0,1.0631139169387873,0.0028,on-axis
17.0,1.1169075859149327,0.0029,on-axis
18.0,1.1961458586210034,0.003,on-axis
19.0,1.2594692014889384,0.0031,on-axis
20.0,1.328881305322123,0.0032,on-axis
21.0,1.4106941669838045,0.0034,on-axis
22.0,1.4868761124860534,0.0034,on-axis
23.0,1.5703291829827362,0.0035,on-axis
24.0,1.666319137719444,0.0035,on-axis
25.0,1.7500320804891771,0.0035,on-axis
26.0,1.8412031346237365,0.0035,on-axis
27.0,1.9354177322782675,0.0035,on-axis
28.0,2.009800240471332,0.0035,on-axis
29.0,2.0970941074825387,0.0036,on-axis
30.0,2.198896401944754,0.0036,on-axis
31.0,2.2911102754518438,0.0037,on-axis
32.0,2.399402307622044,0.0037,on-axis
33.0,2.4906294727233615,0.0037,on-axis
34.0,2.619612653119003,0.0037,on-axis
35.0,2.7202173245964842,0.0037,on-axis
36.0,2.8270507905789186,0.0038,on-axis
37.0,2.933091562050586,0.0038,on-axis
38.0,3.013403908866409,0.0038,on-axis
39.0,3.0896052822296953,0.0039,on-axis
40.0,3.1879892623438804,0.0039,on-axis
41.0,3.3015704475025642,0.004,on-axis
42.0,3.4331952658580183,0.004,on-axis
43.0,3.5638515641267303,0.0041,on-axis
44.0,3.7325401585758686,0.0042,on-axis
46.0,3.9817093803189563,0.0033,on-axis
48.0,4.367003849497241,0.0035,on-axis
50.0,4.737446131007688,0.0036,on-axis
52.0,5.048735325798976,0.0038,on-axis
54.0,5.214660563878684,0.0042,on-axis
56.0,5.270014166974562,0.0045,on-axis
58.0,5.115510073871523,0.0047,on-axis
60.0,6.207975434675139,0.0041,on-axis
62.0,7.561065558004899,0.0038,on-axis
64.0,37.68689941692869,0.0028,on-axis
66.0,88.89998519824987,0.0021,on-axis
68.0,21.850192784194938,0.0042,on-axis
70.0,0.6026486512594843,0.0261,on-axis
