Energy,Value,Error,Offset
5 - 10,19.07334705292732,0.008575616512379203,20 cm
10 - 20,48.718249150512115,0.007951760692660294,20 cm
20 - 30,67.32739195207678,0.009216632011700036,20 cm
30 - 40,80.65665407546109,0.010451091354358958,20 cm
40 - 50,126.54587813168331,0.008931183074488964,20 cm
5 - 10,1.9465636377688569,0.02605287507065597,40 cm
10 - 20,4.491303206434175,0.025836375458699913,40 cm
20 - 30,5.3718293694392685,0.03185492616387101,40 cm
30 - 40,6.812919729698271,0.035150631459676146,40 cm
40 - 50,5.422988032763647,0.042971866595701416,40 cm
