Energy,Value,Error,Offset
5.0,1.968736811259775,0.0019,on-axis
6.0,218.55671211184648,0.0021,on-axis
7.0,227.2159943715439,0.0023,on-axis
8.0,231.60246734609817,0.0024,on-axis
9.0,251.70178230495685,0.0025,on-axis
10.0,280.055576947133,0.0025,on-axis
11.0,316.98817547114777,0.0025,on-axis
12.0,345.2192234997043,0.0026,on-axis
13.0,383.2891326606537,0.0026,on-axis
14.0,439.3333005046324,0.0025,on-axis
15.0,494.6264630608131,0.0025,on-axis
16.0,535.9341892305048,0.0025,on-axis
17.0,582.2370341027188,0.0025,on-axis
18.0,641.9457352813236,0.0025,on-axis
19.0,677.1311552518639,0.0025,on-axis
20.0,714.4072229623455,0.0025,on-axis
21.0,774.7483666735124,0.0025,on-axis
22.0,822.3019592303726,0.0025,on-axis
23.0,867.2479508224119,0.0025,on-axis
24.0,895.764694314601,0.0025,on-axis
25.0,917.1624375536744,0.0026,on-axis
26.0,926.0310963254728,0.0026,on-axis
27.0,930.9934989428081,0.0027,on-axis
28.0,911.4750420525426,0.0027,on-axis
29.0,911.8665291615247,0.0028,on-axis
30.0,893.0623674584787,0.0029,on-axis
31.0,828.7418979570216,0.003,on-axis
32.0,742.2824005725402,0.0033,on-axis
33.0,686.1378591467204,0.0034,on-axis
34.0,655.7740985992912,0.0035,on-axis
35.0,656.2647969429112,0.0036,on-axis
36.0,663.7777028420629,0.0036,on-axis
37.0,613.0156510489393,0.0038,on-axis
38.0,807.2146599541476,0.0033,on-axis
39.0,3555.2673996667572,0.0017,on-axis
40.0,9972.94079158342,0.001,on-axis
41.0,13289.237775024121,0.0009,on-axis
42.0,8012.307780171888,0.0012,on-axis
43.0,1858.9577278145305,0.0025,on-axis
44.0,98.28392130342719,0.011,on-axis
