Cells,Energy,Value,Error
465.2,5.0,3181650000000.0,0.0004
465.2,10.0,1187010000000.0,0.0005
465.2,20.0,4292860000.0,0.0063
468.2,0.1,1283630000000.0,0.0007
468.2,1.0,14797300000000.0,0.0004
468.2,5.0,5935370000000.0,0.0004
468.2,10.0,2223400000000.0,0.0006
468.2,20.0,9209340000.0,0.0091
473.7,0.1,599022000000.0,0.0003
473.7,1.0,23362900000000.0,0.0003
473.7,5.0,9473710000000.0,0.0003
473.7,10.0,3456820000000.0,0.0004
473.7,20.0,14484300000.0,0.0053
476.7,0.1,3372450000000.0,0.0006
476.7,1.0,38985700000000.0,0.0003
476.7,5.0,15451300000000.0,0.0004
476.7,10.0,5631550000000.0,0.0005
476.7,20.0,28320600000.0,0.0074
481.7,0.1,1552730000000.0,0.0003
481.7,1.0,59888100000000.0,0.0002
481.7,5.0,24482400000000.0,0.0003
481.7,10.0,8873090000000.0,0.0004
481.7,20.0,43531400000.0,0.0045
484.7,0.1,8547550000000.0,0.0005
484.7,1.0,97579600000000.0,0.0002
484.7,5.0,38999900000000.0,0.0003
484.7,10.0,15087700000000.0,0.0005
484.7,20.0,87657300000.0,0.0059
487.0,0.1,3403780000000.0,0.0003
487.0,1.0,118835000000000.0,0.0002
487.0,5.0,50495000000000.0,0.0003
487.0,10.0,20213600000000.0,0.0004
487.0,20.0,107260000000.0,0.0045
489.0,0.1,10190600000000.0,0.0007
489.0,1.0,148546000000000.0,0.0002
489.0,5.0,62337200000000.0,0.0003
489.0,10.0,26120700000000.0,0.0005
489.0,20.0,160750000000.0,0.006
490.0,0.1,5957960000000.0,0.0004
490.0,1.0,160336000000000.0,0.0002
490.0,5.0,70619500000000.0,0.0003
490.0,10.0,30289500000000.0,0.0004
490.0,20.0,175268000000.0,0.0048
493.6,0.1,18847700000000.0,0.0006
493.6,1.0,179905000000000.0,0.0002
493.6,5.0,76606100000000.0,0.0003
493.6,10.0,32561600000000.0,0.0005
493.6,20.0,231980000000.0,0.0066
493.7,0.1,10276500000000.0,0.0007
493.7,1.0,184124000000000.0,0.0003
493.7,5.0,80338100000000.0,0.0004
493.7,10.0,34614300000000.0,0.0006
493.7,20.0,220477000000.0,0.0076
494.2,0.1,5922310000000.0,0.0005
494.2,1.0,188064000000000.0,0.0002
494.2,5.0,80991400000000.0,0.0003
494.2,10.0,35339300000000.0,0.0005
494.2,20.0,197314000000.0,0.0059
495.0,0.1,13334200000000.0,0.0008
495.0,1.0,196791000000000.0,0.0002
495.0,5.0,77503100000000.0,0.0004
495.0,10.0,33443600000000.0,0.0005
495.0,20.0,194074000000.0,0.0071
1132.1,0.1,15768400000000.0,0.0006
1132.1,1.0,216825000000000.0,0.0002
1132.1,5.0,92862500000000.0,0.0003
1132.1,10.0,38908000000000.0,0.0004
1132.1,20.0,236706000000.0,0.0052
1132.6,0.1,6778160000000.0,0.0003
1132.6,1.0,215294000000000.0,0.0002
1132.6,5.0,99920300000000.0,0.0002
1132.6,10.0,41318100000000.0,0.0003
1132.6,20.0,255500000000.0,0.0041
1132.7,0.1,11979700000000.0,0.0004
1132.7,1.0,215724000000000.0,0.0002
1132.7,5.0,100026000000000.0,0.0003
1132.7,10.0,41246200000000.0,0.0004
1132.7,20.0,299489000000.0,0.005
1136.3,0.1,22174900000000.0,0.0004
1136.3,1.0,213704000000000.0,0.0002
1136.3,5.0,95953300000000.0,0.0002
1136.3,10.0,39684800000000.0,0.0003
1136.3,20.0,330606000000.0,0.0039
1137.3,0.1,7255940000000.0,0.0002
1137.3,1.0,198330000000000.0,0.0001
1137.3,5.0,91358200000000.0,0.0002
1137.3,10.0,37495600000000.0,0.0002
1137.3,20.0,247961000000.0,0.0027
1139.3,0.1,12761900000000.0,0.0004
1139.3,1.0,187672000000000.0,0.0001
1139.3,5.0,81346400000000.0,0.0002
1139.3,10.0,32806300000000.0,0.0003
1139.3,20.0,231383000000.0,0.0034
1141.6,0.1,4428160000000.0,0.0002
1141.6,1.0,155641000000000.0,0.0001
1141.6,5.0,67963000000000.0,0.0001
1141.6,10.0,26098600000000.0,0.0002
1141.6,20.0,154176000000.0,0.0025
1144.6,0.1,11421600000000.0,0.0003
1144.6,1.0,130745000000000.0,0.0001
1144.6,5.0,53139400000000.0,0.0002
1144.6,10.0,19948200000000.0,0.0003
1144.6,20.0,129417000000.0,0.0032
1149.6,0.1,2135860000000.0,0.0001
1149.6,1.0,82802500000000.0,0.0001
1149.6,5.0,34233500000000.0,0.0001
1149.6,10.0,12056000000000.0,0.0002
1149.6,20.0,63199900000.0,0.0024
1152.6,0.1,4770030000000.0,0.0003
1152.6,1.0,55135400000000.0,0.0001
1152.6,5.0,21966100000000.0,0.0002
1152.6,10.0,7920660000000.0,0.0003
1152.6,20.0,41683700000.0,0.0039
1158.1,0.1,854950000000.0,0.0002
1158.1,1.0,33406500000000.0,0.0001
1158.1,5.0,13573800000000.0,0.0002
1158.1,10.0,4914740000000.0,0.0002
1158.1,20.0,21147000000.0,0.0027
1161.1,0.1,1852290000000.0,0.0004
1161.1,1.0,21301600000000.0,0.0002
1161.1,5.0,8549080000000.0,0.0002
1161.1,10.0,3201460000000.0,0.0003
1161.1,20.0,13595500000.0,0.0046
1168.1,0.1,287093000000.0,0.0002
1168.1,1.0,11379400000000.0,0.0002
1168.1,5.0,4579680000000.0,0.0002
1168.1,10.0,1710110000000.0,0.0002
1168.1,20.0,6234810000.0,0.0033
1171.1,0.1,568108000000.0,0.0005
1171.1,1.0,6486530000000.0,0.0002
1171.1,5.0,2624690000000.0,0.0003
1171.1,10.0,1030600000000.0,0.0004
1171.1,20.0,3627000000.0,0.0062
1175.3,0.1,119059000000.0,0.0003
1175.3,1.0,4405410000000.0,0.0002
1175.3,5.0,1790790000000.0,0.0002
1175.3,10.0,757555000000.0,0.0003
1175.3,20.0,2279470000.0,0.0043
1178.4,0.1,278090000000.0,0.0005
1178.4,1.0,3075820000000.0,0.0003
1178.4,5.0,1236550000000.0,0.0003
1178.4,10.0,505967000000.0,0.0004
1178.4,20.0,1600050000.0,0.0067
1185.3,0.1,37162600000.0,0.0003
1185.3,1.0,1485630000000.0,0.0003
1185.3,5.0,594278000000.0,0.0003
1185.3,10.0,229327000000.0,0.0004
1185.3,20.0,689928000.0,0.0049
1227.8,0.1,5886040000.0,0.0004
1227.8,1.0,412814000000.0,0.0003
1227.8,5.0,182475000000.0,0.0004
1227.8,10.0,57744800000.0,0.0005
1227.8,20.0,171573000.0,0.0073
1232.49,0.1,7764840000.0,0.0005
1232.49,1.0,297636000000.0,0.0004
1232.49,5.0,120855000000.0,0.0004
1232.49,10.0,56660000000.0,0.0005
1232.49,20.0,138405000.0,0.0065
1237.18,0.1,5883820000.0,0.0005
1237.18,1.0,215331000000.0,0.0004
1237.18,5.0,85230800000.0,0.0004
1237.18,10.0,44537500000.0,0.0005
1237.18,20.0,103383000.0,0.007
1241.87,0.1,3557930000.0,0.0005
1241.87,1.0,131045000000.0,0.0004
1241.87,5.0,50984800000.0,0.0005
1241.87,10.0,26366500000.0,0.0005
1241.87,20.0,59991300.0,0.0072
1246.56,0.1,1961650000.0,0.0006
1246.56,1.0,72980500000.0,0.0005
1246.56,5.0,28264700000.0,0.0005
1246.56,10.0,13986000000.0,0.0006
1246.56,20.0,31708200.0,0.0087
1251.25,0.1,1043480000.0,0.0006
1251.25,1.0,39182200000.0,0.0005
1251.25,5.0,15244000000.0,0.0005
1251.25,10.0,7173190000.0,0.0006
1251.25,20.0,16412600.0,0.0098
1255.94,0.1,550726000.0,0.0008
1255.94,1.0,20815100000.0,0.0006
1255.94,5.0,8165520000.0,0.0006
1255.94,10.0,3678480000.0,0.0008
1255.94,20.0,8563580.0,0.012
1260.63,0.1,291071000.0,0.0008
1260.63,1.0,11067400000.0,0.0006
1260.63,5.0,4381110000.0,0.0007
1260.63,10.0,1903890000.0,0.0008
1260.63,20.0,4425050.0,0.0134
1265.32,0.1,155022000.0,0.001
1265.32,1.0,5915290000.0,0.0007
1265.32,5.0,2362990000.0,0.0008
1265.32,10.0,999113000.0,0.001
1265.32,20.0,2316030.0,0.0158
1270.01,0.1,83288400.0,0.001
1270.01,1.0,3184450000.0,0.0008
1270.01,5.0,1282250000.0,0.0009
1270.01,10.0,532236000.0,0.0011
1270.01,20.0,1278740.0,0.0175
1274.7,0.1,43368700.0,0.0013
1274.7,1.0,1685870000.0,0.0009
1274.7,5.0,686482000.0,0.001
1274.7,10.0,277084000.0,0.0013
1274.7,20.0,667898.0,0.021
1279.7,0.1,8909710.0,0.0014
1279.7,1.0,616660000.0,0.001
1279.7,5.0,279991000.0,0.0011
1279.7,10.0,92986400.0,0.0015
1279.7,20.0,225580.0,0.0255
1284.7,0.1,7113270.0,0.0013
1284.7,1.0,120297000.0,0.0012
1284.7,5.0,102087000.0,0.0014
1284.7,10.0,25622800.0,0.0022
1284.7,20.0,59800.0,0.0406
1300.1,0.1,5950660.0,0.0063
1300.1,1.0,120923000.0,0.0021
1300.1,5.0,80294600.0,0.002
1300.1,10.0,18318600.0,0.0034
1300.1,20.0,48165.4,0.0632
1304.57,0.1,1995500.0,0.0023
1304.57,1.0,126490000.0,0.0014
1304.57,5.0,65149300.0,0.0015
1304.57,10.0,14953600.0,0.0024
1304.57,20.0,41661.0,0.0393
1309.04,0.1,1452240.0,0.0021
1309.04,1.0,90789300.0,0.0015
1309.04,5.0,41268600.0,0.0017
1309.04,10.0,10739500.0,0.0024
1309.04,20.0,29807.0,0.037
1313.51,0.1,1022390.0,0.0024
1313.51,1.0,62173300.0,0.0017
1313.51,5.0,27313700.0,0.0018
1313.51,10.0,8372290.0,0.0025
1313.51,20.0,20439.3,0.0408
1317.98,0.1,735545.0,0.0023
1317.98,1.0,43535400.0,0.0017
1317.98,5.0,18748300.0,0.0019
1317.98,10.0,6641270.0,0.0024
1317.98,20.0,13034.1,0.0375
1322.45,0.1,533012.0,0.0025
1322.45,1.0,30937000.0,0.0018
1322.45,5.0,13132500.0,0.002
1322.45,10.0,5155010.0,0.0025
1322.45,20.0,9196.04,0.0415
1326.92,0.1,382825.0,0.0024
1326.92,1.0,21875500.0,0.0019
1326.92,5.0,9210550.0,0.002
1326.92,10.0,3908530.0,0.0024
1326.92,20.0,7077.42,0.0369
1331.39,0.1,270658.0,0.0026
1331.39,1.0,15346200.0,0.0019
1331.39,5.0,6413410.0,0.0021
1331.39,10.0,2865450.0,0.0025
1331.39,20.0,4475.78,0.0417
1335.86,0.1,188969.0,0.0024
1335.86,1.0,10655200.0,0.002
1335.86,5.0,4415590.0,0.0021
1335.86,10.0,2052380.0,0.0024
1335.86,20.0,2867.07,0.0403
1340.33,0.1,130686.0,0.0027
1340.33,1.0,7294330.0,0.002
1340.33,5.0,3013160.0,0.0022
1340.33,10.0,1447660.0,0.0025
1340.33,20.0,2022.26,0.0456
1344.8,0.1,88805.4,0.0025
1344.8,1.0,4940310.0,0.0021
1344.8,5.0,2035470.0,0.0022
1344.8,10.0,995327.0,0.0025
1344.8,20.0,1336.02,0.0429
1349.27,0.1,59433.4,0.0028
1349.27,1.0,3300920.0,0.0022
1349.27,5.0,1356930.0,0.0023
1349.27,10.0,672365.0,0.0026
1349.27,20.0,845.562,0.0483
1353.74,0.1,39351.2,0.0027
1353.74,1.0,2178580.0,0.0022
1353.74,5.0,894711.0,0.0024
1353.74,10.0,448988.0,0.0026
1353.74,20.0,560.988,0.0459
1358.21,0.1,25617.5,0.003
1358.21,1.0,1423600.0,0.0023
1358.21,5.0,582653.0,0.0025
1358.21,10.0,295397.0,0.0028
1358.21,20.0,356.631,0.0547
1362.68,0.1,16623.8,0.0029
1362.68,1.0,920840.0,0.0024
1362.68,5.0,377925.0,0.0025
1362.68,10.0,191790.0,0.0028
1362.68,20.0,237.174,0.0482
1367.15,0.1,10622.7,0.0032
1367.15,1.0,589182.0,0.0025
1367.15,5.0,240952.0,0.0027
1367.15,10.0,123126.0,0.003
1367.15,20.0,159.901,0.0542
1371.62,0.1,6748.21,0.0032
1371.62,1.0,372269.0,0.0025
1371.62,5.0,152531.0,0.0028
1371.62,10.0,78157.1,0.0031
1371.62,20.0,100.958,0.0518
1376.09,0.1,4182.46,0.0036
1376.09,1.0,231698.0,0.0027
1376.09,5.0,94868.8,0.0029
1376.09,10.0,48873.3,0.0033
1376.09,20.0,55.4395,0.063
1380.56,0.1,2528.84,0.0035
1380.56,1.0,140508.0,0.0028
1380.56,5.0,57514.8,0.003
1380.56,10.0,29565.4,0.0034
1380.56,20.0,36.4468,0.0647
1385.03,0.1,1440.18,0.0041
1385.03,1.0,79906.2,0.003
1385.03,5.0,32879.2,0.0033
1385.03,10.0,16621.6,0.0038
1385.03,20.0,21.0787,0.0857
1389.5,0.1,640.81,0.0044
1389.5,1.0,36832.8,0.0032
1389.5,5.0,15859.6,0.0036
1389.5,10.0,7628.81,0.0043
1389.5,20.0,9.44514,0.0957
