Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.730669875425072e-08,0.006168347980955047,0.01,0.1,66.8 deg
0.1 - 1,2.0388959844673758e-06,0.0013978293493232415,0.1,1.0,66.8 deg
1 - 3.5,3.1217574260652802e-06,0.0019606974555225753,1.0,3.5,66.8 deg
3.5 - 10,3.151912426669541e-07,0.011369620032236122,3.5,10.0,66.8 deg
10 - 20,3.0752346344077123e-07,0.01630779986730546,10.0,20.0,66.8 deg
