Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.981069255120712e-08,0.007583094826280703,0.01,0.1,12.2 deg
0.1 - 1,3.8636045751656414e-07,0.0031818129541688086,0.1,1.0,12.2 deg
1 - 3.5,1.4357407947333097e-06,0.0027132089797825536,1.0,3.5,12.2 deg
3.5 - 10,2.1701699238696795e-06,0.002860744701934983,3.5,10.0,12.2 deg
10 - 20,1.996335965533555e-05,0.0024765627628313253,10.0,20.0,12.2 deg
