Energy,Value,Error,Angle
0.011927,1.5530383771789604e-09,0.0277,41.8 deg
0.0125385,1.6717736434909976e-08,0.0854,41.8 deg
0.0131815,1.4596217980415214e-08,0.0865,41.8 deg
0.013857,1.793552135559077e-08,0.0835,41.8 deg
0.0145675,1.876034201347335e-08,0.0803,41.8 deg
0.0153145,1.5768649686693463e-08,0.0784,41.8 deg
0.0160995,1.5556075007508406e-08,0.0839,41.8 deg
0.016925,1.6183893726864535e-08,0.0772,41.8 deg
0.017793,1.7887880848318077e-08,0.0747,41.8 deg
0.0187055,2.1766168584004777e-08,0.0767,41.8 deg
0.0196645,1.912890181368232e-08,0.0708,41.8 deg
0.0206725,2.1635814946500757e-08,0.0752,41.8 deg
0.021732,2.212698075409323e-08,0.0731,41.8 deg
0.0228465,2.1134683693683775e-08,0.0676,41.8 deg
0.024018,2.3083607019826765e-08,0.069,41.8 deg
0.025249,2.526658976213949e-08,0.0688,41.8 deg
0.0265435,2.9669581680191606e-08,0.0693,41.8 deg
0.0279045,2.118269958478529e-08,0.0755,41.8 deg
0.0293355,1.927106368884051e-08,0.073,41.8 deg
0.0308395,2.6627292180025747e-08,0.0643,41.8 deg
0.0324205,2.633264239054197e-08,0.0698,41.8 deg
0.034083,2.8118220593542917e-08,0.0668,41.8 deg
0.0358305,2.561401079504967e-08,0.0654,41.8 deg
0.0376675,2.8506044639741438e-08,0.0675,41.8 deg
0.039599,2.929656035762917e-08,0.0615,41.8 deg
0.0416295,3.411606206261387e-08,0.0609,41.8 deg
0.0437635,3.427431037718919e-08,0.0585,41.8 deg
0.046007,3.662101772116978e-08,0.0607,41.8 deg
0.048366,3.39486041080525e-08,0.0574,41.8 deg
0.050846,3.501134061281459e-08,0.0593,41.8 deg
0.053453,3.777141307020458e-08,0.0567,41.8 deg
0.0561935,3.967652620373628e-08,0.0544,41.8 deg
0.0590745,4.193785325375812e-08,0.0527,41.8 deg
0.0621035,4.7007590036888366e-08,0.049,41.8 deg
0.0652875,4.895351758051882e-08,0.0496,41.8 deg
0.0686345,5.035250715251621e-08,0.0478,41.8 deg
0.0721535,6.087922733629343e-08,0.0487,41.8 deg
0.075853,6.03854335238448e-08,0.0466,41.8 deg
0.079742,5.277467986544098e-08,0.0457,41.8 deg
0.0838305,6.579496846008783e-08,0.0435,41.8 deg
0.088129,5.981972060875455e-08,0.0432,41.8 deg
0.0926475,6.633317689557612e-08,0.0404,41.8 deg
0.0973975,7.644958053926693e-08,0.0389,41.8 deg
0.102391,7.61086255194795e-08,0.0387,41.8 deg
0.10764,8.400530768445684e-08,0.0374,41.8 deg
0.11316,8.770372153643291e-08,0.0362,41.8 deg
0.11896,9.265902104002755e-08,0.0342,41.8 deg
0.12506,1.0105482669567014e-07,0.0341,41.8 deg
0.131475,1.0533733976086467e-07,0.0337,41.8 deg
0.138215,1.1493302566121602e-07,0.0323,41.8 deg
0.1453,1.0466226706693112e-07,0.0328,41.8 deg
