Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.848361334809964e-07,0.004194059607233821,0.01,0.1,12.2 deg
0.1 - 1,6.369782009197575e-07,0.001870339236230158,0.1,1.0,12.2 deg
1 - 3.5,3.0398431273665804e-08,0.011865889576956161,1.0,3.5,12.2 deg
3.5 - 10,1.1945275020745475e-09,0.12263332415328108,3.5,10.0,12.2 deg
10 - 20,9.80735223435291e-09,0.08388652842594489,10.0,20.0,12.2 deg
