Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.3689641397439605e-06,0.0014391929631318676,0.01,0.1,41.8 deg
0.1 - 1,1.9536197440376776e-06,0.0010885632733323332,0.1,1.0,41.8 deg
1 - 3.5,2.6176416309132978e-06,0.0017592348132260168,1.0,3.5,41.8 deg
3.5 - 10,2.4092387090887473e-06,0.0031155481848807185,3.5,10.0,41.8 deg
10 - 20,5.628414067627594e-06,0.0030640755821501045,10.0,20.0,41.8 deg
