Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.083777071091404e-06,0.0015129203619543108,0.01,0.1,0 deg
0.1 - 1,2.2733283195165442e-06,0.0010440630810739232,0.1,1.0,0 deg
1 - 3.5,3.4519310585895474e-06,0.0015316987439978626,1.0,3.5,0 deg
3.5 - 10,3.439873208734751e-06,0.002537348858953139,3.5,10.0,0 deg
10 - 20,0.00010852297384984393,0.00042667613107378905,10.0,20.0,0 deg
