Energy,Value,Error,Angle
0.011927,5.879205551226611e-10,0.0407,66.8 deg
0.0125385,1.1429328988834847e-08,0.115,66.8 deg
0.0131815,1.190743835299233e-08,0.1211,66.8 deg
0.013857,1.3619365891583216e-08,0.1148,66.8 deg
0.0145675,1.5270256512060576e-08,0.1043,66.8 deg
0.0153145,1.398600182389787e-08,0.1013,66.8 deg
0.0160995,1.3007489646449114e-08,0.0988,66.8 deg
0.016925,1.625274876490776e-08,0.0978,66.8 deg
0.017793,1.6457361444481733e-08,0.0959,66.8 deg
0.0187055,1.7906851617798255e-08,0.0921,66.8 deg
0.0196645,2.0715684916258647e-08,0.0888,66.8 deg
0.0206725,2.05997939619236e-08,0.0865,66.8 deg
0.021732,2.346707621217338e-08,0.0832,66.8 deg
0.0228465,2.0979321303973445e-08,0.081,66.8 deg
0.024018,2.4487849281378894e-08,0.0802,66.8 deg
0.025249,3.2318187060075734e-08,0.074,66.8 deg
0.0265435,3.700902452101532e-08,0.0753,66.8 deg
0.0279045,2.6124996175030742e-08,0.0819,66.8 deg
0.0293355,1.7261502504487678e-08,0.0964,66.8 deg
0.0308395,2.6641092746087908e-08,0.0777,66.8 deg
0.0324205,3.089073439880386e-08,0.0722,66.8 deg
0.034083,3.342199453195927e-08,0.0697,66.8 deg
0.0358305,3.2674503510847334e-08,0.0659,66.8 deg
0.0376675,2.9820492809342426e-08,0.0659,66.8 deg
0.039599,3.695560883987295e-08,0.0691,66.8 deg
0.0416295,3.554491388641823e-08,0.0637,66.8 deg
0.0437635,3.931140838413441e-08,0.0641,66.8 deg
0.046007,4.416581028525235e-08,0.0601,66.8 deg
0.048366,4.7925017735335734e-08,0.0574,66.8 deg
0.050846,4.5882390670577123e-08,0.0578,66.8 deg
0.053453,4.756315722158081e-08,0.0576,66.8 deg
0.0561935,5.0379883967744755e-08,0.0551,66.8 deg
0.0590745,5.681636883233457e-08,0.0529,66.8 deg
0.0621035,5.523349831844859e-08,0.0537,66.8 deg
0.0652875,5.951208803796133e-08,0.0528,66.8 deg
0.0686345,6.376672101019388e-08,0.0494,66.8 deg
0.0721535,6.927394837090123e-08,0.0482,66.8 deg
0.075853,6.36463381314646e-08,0.0496,66.8 deg
0.079742,7.086778151568125e-08,0.0456,66.8 deg
0.0838305,7.626686794446126e-08,0.0458,66.8 deg
0.088129,6.176433598349347e-08,0.0478,66.8 deg
0.0926475,7.356973073740779e-08,0.0458,66.8 deg
0.0973975,8.00962845526734e-08,0.0439,66.8 deg
0.102391,7.360653920500053e-08,0.0439,66.8 deg
0.10764,9.235019122737842e-08,0.0422,66.8 deg
0.11316,1.0085138141300558e-07,0.0385,66.8 deg
0.11896,1.0095738428518098e-07,0.0388,66.8 deg
0.12506,9.674917092946124e-08,0.0392,66.8 deg
0.131475,1.1242146727136087e-07,0.0375,66.8 deg
0.138215,1.3685257686364746e-07,0.0363,66.8 deg
0.1453,1.0769666625260542e-07,0.0373,66.8 deg
0.15275,1.1431776447074094e-07,0.0354,66.8 deg
0.16058,1.1741587525119448e-07,0.0359,66.8 deg
0.16881,1.3751671243200325e-07,0.0337,66.8 deg
0.17747,1.254099763110588e-07,0.0351,66.8 deg
0.18657,1.5769207288967312e-07,0.0317,66.8 deg
0.196135,1.3075084561246755e-07,0.0339,66.8 deg
0.20619,1.530770868564765e-07,0.0323,66.8 deg
0.21676,1.4907083322343673e-07,0.0318,66.8 deg
0.227875,1.5892659579965725e-07,0.0324,66.8 deg
0.23956,1.591583542777702e-07,0.0305,66.8 deg
0.251845,1.7666957874994512e-07,0.031,66.8 deg
0.264755,1.7814308356091717e-07,0.0295,66.8 deg
0.278325,2.024242431458227e-07,0.0299,66.8 deg
0.292595,1.6711511868764364e-07,0.0306,66.8 deg
0.3076,1.8025732970524508e-07,0.0312,66.8 deg
0.32337,1.842304718460692e-07,0.0316,66.8 deg
0.33995,1.8344457541337535e-07,0.0304,66.8 deg
0.35738,1.8870967300230753e-07,0.0287,66.8 deg
0.3757,1.3890353829738049e-07,0.0318,66.8 deg
0.394965,1.3277893328680763e-07,0.0355,66.8 deg
0.415215,1.2667736084967516e-07,0.0395,66.8 deg
0.436505,1.0798271850708856e-07,0.0482,66.8 deg
0.458885,1.5010438829240926e-07,0.0445,66.8 deg
0.48241,2.571270452585002e-07,0.0334,66.8 deg
0.507145,3.353286710572534e-07,0.0274,66.8 deg
0.533145,3.8267899081521556e-07,0.0256,66.8 deg
0.56048,3.928910000709649e-07,0.0235,66.8 deg
0.58922,4.221987544060343e-07,0.0229,66.8 deg
0.61943,4.6204933473308696e-07,0.0209,66.8 deg
0.65119,4.5975983511551583e-07,0.0207,66.8 deg
0.68458,4.785112097315392e-07,0.02,66.8 deg
0.719675,5.092509744723462e-07,0.0198,66.8 deg
0.75657,4.929479513495745e-07,0.0199,66.8 deg
0.79536,4.989601754250811e-07,0.0211,66.8 deg
0.83614,4.815702416667818e-07,0.0214,66.8 deg
0.87901,3.7806440452468013e-07,0.0233,66.8 deg
0.92408,3.2198071367143774e-07,0.0262,66.8 deg
0.97146,2.784979427966743e-07,0.0297,66.8 deg
1.02127,2.1595477743931426e-07,0.0345,66.8 deg
1.07365,2.647754066320036e-07,0.0306,66.8 deg
1.1287,3.5700636710966413e-07,0.0254,66.8 deg
1.18655,4.723107242562577e-07,0.0203,66.8 deg
1.2474,5.303345708419417e-07,0.0196,66.8 deg
1.31135,4.456718302443142e-07,0.0235,66.8 deg
1.37855,4.3885271361513326e-07,0.0245,66.8 deg
1.44925,5.696389670039602e-07,0.0201,66.8 deg
1.52355,5.969743338425677e-07,0.0191,66.8 deg
1.60165,5.511628966279994e-07,0.0192,66.8 deg
1.6838,5.374459627903596e-07,0.0208,66.8 deg
1.77015,6.241608765840663e-07,0.0174,66.8 deg
1.8609,6.277908145522765e-07,0.0183,66.8 deg
1.9563,4.986829359907031e-07,0.0213,66.8 deg
2.0566,6.022556393686205e-07,0.0187,66.8 deg
2.16205,7.275025421368944e-07,0.0174,66.8 deg
2.2729,9.086973886141572e-07,0.0165,66.8 deg
2.3894,1.2500625373613845e-06,0.0138,66.8 deg
2.5119,1.1432651547869857e-06,0.0142,66.8 deg
2.6407,1.1125137682046863e-06,0.014,66.8 deg
2.7761,1.0183982540337321e-06,0.0147,66.8 deg
2.91845,8.24569839873061e-07,0.0157,66.8 deg
3.06805,8.198677260878544e-07,0.0166,66.8 deg
3.22535,8.272277324616537e-07,0.0181,66.8 deg
3.39075,5.997060843724492e-07,0.0225,66.8 deg
3.5646,5.349584062983072e-07,0.0222,66.8 deg
3.74735,4.998512122899873e-07,0.0241,66.8 deg
3.93945,5.427687137341771e-07,0.0242,66.8 deg
4.14145,7.306931460624349e-07,0.0205,66.8 deg
4.3538,6.134964672452162e-07,0.0217,66.8 deg
4.577,5.497658937922816e-07,0.0239,66.8 deg
4.81165,7.0778039038538e-07,0.0193,66.8 deg
5.05835,6.991520494076978e-07,0.0197,66.8 deg
5.3177,5.869137096979814e-07,0.0229,66.8 deg
5.59035,6.309151549560969e-07,0.0204,66.8 deg
5.877,5.801054352920199e-07,0.0218,66.8 deg
6.1783,7.609538410879271e-07,0.022,66.8 deg
6.49505,8.439293342987019e-07,0.0183,66.8 deg
6.8281,9.018199404579476e-07,0.0184,66.8 deg
7.1782,8.628279518804973e-07,0.0188,66.8 deg
7.5462,5.915055898466975e-07,0.0233,66.8 deg
7.9331,3.783278574910281e-07,0.0303,66.8 deg
