Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.99769408827477e-08,0.007952086968281763,0.01,0.1,41.8 deg
0.1 - 1,3.33279444192938e-07,0.003357065701217313,0.1,1.0,41.8 deg
1 - 3.5,1.2136449897031112e-06,0.002656914669684085,1.0,3.5,41.8 deg
3.5 - 10,1.2326877761487203e-06,0.0032686218362228906,3.5,10.0,41.8 deg
10 - 20,1.9222347244111326e-06,0.004369393388146763,10.0,20.0,41.8 deg
