Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.8204702978205373e-07,0.003954923254486651,0.01,0.1,0 deg
0.1 - 1,4.926016907914261e-06,0.0008237128605685179,0.1,1.0,0 deg
1 - 3.5,1.5333555894513195e-05,0.0007882708779072821,1.0,3.5,0 deg
3.5 - 10,7.375931426190622e-06,0.0019794508209160827,3.5,10.0,0 deg
10 - 20,0.000601885633240226,0.0004078734069434547,10.0,20.0,0 deg
