Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.410258578881713e-07,0.004709982904159897,0.01,0.1,41.8 deg
0.1 - 1,3.843480628328242e-07,0.0025321130337261025,0.1,1.0,41.8 deg
1 - 3.5,1.3150007155612143e-08,0.020348086376935966,1.0,3.5,41.8 deg
3.5 - 10,6.30810843614331e-10,0.1680951920481234,3.5,10.0,41.8 deg
10 - 20,9.45497461982855e-10,0.1303568478583309,10.0,20.0,41.8 deg
