Energy,Value,Error,Angle
0.011927,3.5206781039863334e-08,0.0068,0 deg
0.0125385,3.663140571593414e-07,0.0161,0 deg
0.0131815,3.6968295382357255e-07,0.0162,0 deg
0.013857,3.8350663570274945e-07,0.0157,0 deg
0.0145675,3.9493025413091744e-07,0.0156,0 deg
0.0153145,4.0531667212569474e-07,0.0154,0 deg
0.0160995,4.1793327096478264e-07,0.0151,0 deg
0.016925,4.378444472584306e-07,0.0147,0 deg
0.017793,4.4192842294237263e-07,0.0146,0 deg
0.0187055,4.5468853939731303e-07,0.0145,0 deg
0.0196645,4.6800251010113103e-07,0.0144,0 deg
0.0206725,4.837631872954139e-07,0.0139,0 deg
0.021732,5.063992251609962e-07,0.0138,0 deg
0.0228465,5.10562402520014e-07,0.0137,0 deg
0.024018,5.298844781087869e-07,0.0135,0 deg
0.025249,5.605985840296567e-07,0.0132,0 deg
0.0265435,5.776231118692959e-07,0.013,0 deg
0.0279045,5.793464336684323e-07,0.013,0 deg
0.0293355,5.834344055643356e-07,0.0129,0 deg
0.0308395,6.267117060313381e-07,0.0127,0 deg
0.0324205,6.282798176001015e-07,0.0123,0 deg
0.034083,6.543840798285198e-07,0.0124,0 deg
0.0358305,6.802116641822675e-07,0.0122,0 deg
0.0376675,7.009256863004657e-07,0.0122,0 deg
0.039599,7.223622577146198e-07,0.0119,0 deg
0.0416295,7.27560549801056e-07,0.0119,0 deg
0.0437635,7.652704313661141e-07,0.0117,0 deg
0.046007,7.843051801928321e-07,0.0115,0 deg
0.048366,7.958998300912798e-07,0.0113,0 deg
0.050846,8.430263340415367e-07,0.0112,0 deg
0.053453,8.383140956789357e-07,0.0111,0 deg
0.0561935,8.771553192669069e-07,0.0112,0 deg
0.0590745,9.072994402435742e-07,0.011,0 deg
0.0621035,9.154572768972768e-07,0.011,0 deg
0.0652875,9.649558563899465e-07,0.0106,0 deg
0.0686345,9.78607145159328e-07,0.0106,0 deg
0.0721535,1.0157144456277667e-06,0.0105,0 deg
0.075853,1.0339997520444937e-06,0.0103,0 deg
0.079742,1.1075544652735077e-06,0.0104,0 deg
0.0838305,1.1008974329204137e-06,0.0102,0 deg
0.088129,1.1498848278781935e-06,0.0101,0 deg
0.0926475,1.200314343826533e-06,0.0099,0 deg
0.0973975,1.251227688241673e-06,0.0098,0 deg
0.102391,1.2620395365816239e-06,0.0097,0 deg
0.10764,1.317891121812436e-06,0.0098,0 deg
0.11316,1.3455975620028186e-06,0.0098,0 deg
0.11896,1.40728469001713e-06,0.0099,0 deg
0.12506,1.4345366749300316e-06,0.0095,0 deg
0.131475,1.4868151706010826e-06,0.0095,0 deg
0.138215,1.544967914530627e-06,0.0094,0 deg
0.1453,1.63590303253516e-06,0.0093,0 deg
0.15275,1.6493651190536865e-06,0.009,0 deg
0.16058,1.7294355537158096e-06,0.0093,0 deg
0.16881,1.7921288885043282e-06,0.0089,0 deg
0.17747,1.8552640155559995e-06,0.0089,0 deg
0.18657,1.9061783086318895e-06,0.009,0 deg
0.196135,1.9702502784719437e-06,0.0088,0 deg
0.20619,2.0411691725712314e-06,0.0087,0 deg
0.21676,2.17291825011398e-06,0.0085,0 deg
0.227875,2.2264513494476703e-06,0.0083,0 deg
0.23956,2.309271740052447e-06,0.0082,0 deg
0.251845,2.396564928398969e-06,0.008,0 deg
0.264755,2.468361780627264e-06,0.0077,0 deg
0.278325,2.5593069576968514e-06,0.0077,0 deg
0.292595,2.7340452138096995e-06,0.0076,0 deg
0.3076,2.8114906169181396e-06,0.0074,0 deg
0.32337,2.920338676240139e-06,0.0073,0 deg
0.33995,3.0117175084055995e-06,0.0073,0 deg
0.35738,3.171450641766942e-06,0.0071,0 deg
0.3757,3.2736088792784113e-06,0.007,0 deg
0.394965,3.3841003173895044e-06,0.0069,0 deg
0.415215,3.607230141477374e-06,0.0067,0 deg
0.436505,3.657473369179998e-06,0.0067,0 deg
0.458885,3.8045949110517815e-06,0.0066,0 deg
0.48241,3.910251289900795e-06,0.0065,0 deg
0.507145,3.965035096953783e-06,0.0065,0 deg
0.533145,4.0569061385301e-06,0.0065,0 deg
0.56048,4.123269506054102e-06,0.0064,0 deg
0.58922,4.116820309037425e-06,0.0064,0 deg
0.61943,2.821035938221897e-06,0.0081,0 deg
0.65119,2.588368994473631e-06,0.0084,0 deg
0.68458,4.28279281757297e-06,0.0065,0 deg
0.719675,4.7318479778178205e-06,0.0061,0 deg
0.75657,4.9972258286342924e-06,0.006,0 deg
0.79536,4.996541784508768e-06,0.0059,0 deg
0.83614,4.181857893029255e-06,0.0064,0 deg
0.87901,5.114018418253414e-06,0.0059,0 deg
0.92408,5.164174826081835e-06,0.0057,0 deg
0.97146,5.092532668315107e-06,0.0057,0 deg
1.02127,5.164639439004726e-06,0.0057,0 deg
1.07365,5.331035976726144e-06,0.0056,0 deg
1.1287,5.593183747236102e-06,0.0054,0 deg
1.18655,5.9407312800147686e-06,0.0053,0 deg
1.2474,6.194861580633467e-06,0.0053,0 deg
1.31135,6.657145082663569e-06,0.005,0 deg
1.37855,7.213855211567391e-06,0.0048,0 deg
1.44925,7.728502340581812e-06,0.0047,0 deg
1.52355,8.06901110684097e-06,0.0046,0 deg
1.60165,8.412298915586717e-06,0.0046,0 deg
1.6838,9.229310508607075e-06,0.0045,0 deg
1.77015,9.682921708452361e-06,0.0043,0 deg
1.8609,9.767150571272774e-06,0.0043,0 deg
1.9563,9.757595784388133e-06,0.0045,0 deg
2.0566,9.749276041487045e-06,0.0046,0 deg
2.16205,9.127224962838948e-06,0.0046,0 deg
