Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.4797251273652757e-07,0.004121707997427563,0.01,0.1,66.8 deg
0.1 - 1,6.635760583393784e-07,0.0019897418474154166,0.1,1.0,66.8 deg
1 - 3.5,7.817191876099272e-08,0.008816131567785438,1.0,3.5,66.8 deg
3.5 - 10,7.458824516333447e-09,0.0524223186814732,3.5,10.0,66.8 deg
10 - 20,5.205466603911198e-09,0.08906071818957405,10.0,20.0,66.8 deg
