Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,9.429354452984875e-07,0.002590342882766116,0.1,1.0,41.8 deg
1 - 3.5,1.3117206856566465e-06,0.0016552587454697087,1.0,3.5,41.8 deg
3.5 - 10,1.5418179539442912e-06,0.0024300826203838303,3.5,10.0,41.8 deg
10 - 20,2.748122724038496e-06,0.0032521575451996544,10.0,20.0,41.8 deg
