Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,4.16204205836261e-07,0.002865950436692585,0.1,1.0,66.8 deg
1 - 3.5,1.54728025073098e-06,0.0017040724654123268,1.0,3.5,66.8 deg
3.5 - 10,1.7483959969661624e-06,0.0022153727676015884,3.5,10.0,66.8 deg
10 - 20,3.2391518564444743e-06,0.0023504240405710715,10.0,20.0,66.8 deg
