Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.911367562240625e-08,0.008005389153066712,0.01,0.1,24.9 deg
0.1 - 1,2.0141614371217473e-06,0.0015347655755126599,0.1,1.0,24.9 deg
1 - 3.5,4.240696072283081e-06,0.001571431851502905,1.0,3.5,24.9 deg
3.5 - 10,1.9917873239702652e-06,0.003625083151543892,3.5,10.0,24.9 deg
10 - 20,2.113684843695753e-05,0.0022954724514497237,10.0,20.0,24.9 deg
