Energy,Value,Error,Angle
0.011927,3.561114950142847e-08,0.0066,24.9 deg
0.0125385,3.7272816321932376e-07,0.0158,24.9 deg
0.0131815,3.789990122499249e-07,0.0157,24.9 deg
0.013857,3.8827290552276573e-07,0.0156,24.9 deg
0.0145675,3.9940003064937605e-07,0.0154,24.9 deg
0.0153145,4.087181910158348e-07,0.0152,24.9 deg
0.0160995,4.1960966915673683e-07,0.0148,24.9 deg
0.016925,4.399902926206258e-07,0.0145,24.9 deg
0.017793,4.476648967275518e-07,0.0144,24.9 deg
0.0187055,4.5741785833732355e-07,0.0142,24.9 deg
0.0196645,4.800011384900583e-07,0.0141,24.9 deg
0.0206725,5.010328709406247e-07,0.0137,24.9 deg
0.021732,5.079177866012513e-07,0.0135,24.9 deg
0.0228465,5.168968690657326e-07,0.0133,24.9 deg
0.024018,5.390154524269968e-07,0.0133,24.9 deg
0.025249,5.517835872371958e-07,0.013,24.9 deg
0.0265435,5.718589211489848e-07,0.0129,24.9 deg
0.0279045,5.910997121295146e-07,0.0126,24.9 deg
0.0293355,6.178112410367223e-07,0.0125,24.9 deg
0.0308395,6.190733927282368e-07,0.0125,24.9 deg
0.0324205,6.405791452105992e-07,0.0122,24.9 deg
0.034083,6.598972211580125e-07,0.0122,24.9 deg
0.0358305,6.872675569679611e-07,0.0119,24.9 deg
0.0376675,7.059258695384487e-07,0.0119,24.9 deg
0.039599,7.244599971030987e-07,0.0117,24.9 deg
0.0416295,7.418770651357172e-07,0.0115,24.9 deg
0.0437635,7.830335981592016e-07,0.0114,24.9 deg
0.046007,7.925802688318761e-07,0.0114,24.9 deg
0.048366,8.057771330095838e-07,0.0111,24.9 deg
0.050846,8.381427607815926e-07,0.0109,24.9 deg
0.053453,8.571736028986002e-07,0.0108,24.9 deg
0.0561935,8.849935812639449e-07,0.0109,24.9 deg
0.0590745,9.119756022845355e-07,0.0107,24.9 deg
0.0621035,9.390958638582906e-07,0.0106,24.9 deg
0.0652875,9.606537054449069e-07,0.0103,24.9 deg
0.0686345,9.883841756580053e-07,0.0104,24.9 deg
0.0721535,1.0136384651555879e-06,0.0102,24.9 deg
0.075853,1.0456854101998585e-06,0.0101,24.9 deg
0.079742,1.106060440364955e-06,0.0101,24.9 deg
0.0838305,1.125917192765622e-06,0.0098,24.9 deg
0.088129,1.1731006237290206e-06,0.0097,24.9 deg
0.0926475,1.2176202334413713e-06,0.0096,24.9 deg
0.0973975,1.2388853362059513e-06,0.0095,24.9 deg
0.102391,1.260247474760862e-06,0.0095,24.9 deg
0.10764,1.3017510260987723e-06,0.0095,24.9 deg
0.11316,1.3377092060268667e-06,0.0094,24.9 deg
0.11896,1.3882388070175736e-06,0.0094,24.9 deg
0.12506,1.4247959061607206e-06,0.0091,24.9 deg
0.131475,1.4866692380141633e-06,0.0091,24.9 deg
0.138215,1.5115137155726893e-06,0.0089,24.9 deg
0.1453,1.5646409608162193e-06,0.009,24.9 deg
0.15275,1.5896955386258958e-06,0.0088,24.9 deg
0.16058,1.6786430525742786e-06,0.0089,24.9 deg
0.16881,1.7067153903239105e-06,0.0086,24.9 deg
0.17747,1.7649801383354538e-06,0.0087,24.9 deg
0.18657,1.8043583343100722e-06,0.0087,24.9 deg
0.196135,1.8595989618966844e-06,0.0085,24.9 deg
0.20619,1.9395327571923294e-06,0.0085,24.9 deg
0.21676,2.006693904551546e-06,0.0083,24.9 deg
0.227875,2.039555579740045e-06,0.0083,24.9 deg
0.23956,2.131915414984468e-06,0.0082,24.9 deg
0.251845,2.2307378003476003e-06,0.0081,24.9 deg
0.264755,2.296491019669458e-06,0.0079,24.9 deg
0.278325,2.3703688613873518e-06,0.0079,24.9 deg
0.292595,2.4806247305381846e-06,0.0079,24.9 deg
0.3076,2.508336324801245e-06,0.0078,24.9 deg
0.32337,2.62626068354961e-06,0.0078,24.9 deg
0.33995,2.6949061859362917e-06,0.0078,24.9 deg
0.35738,2.763539562603144e-06,0.0077,24.9 deg
0.3757,2.839353415487837e-06,0.0077,24.9 deg
0.394965,2.9103990639277275e-06,0.0076,24.9 deg
0.415215,3.107143190133109e-06,0.0075,24.9 deg
0.436505,3.103430729394762e-06,0.0075,24.9 deg
0.458885,3.1409923102459207e-06,0.0076,24.9 deg
0.48241,3.1409303708239823e-06,0.0076,24.9 deg
0.507145,3.153957011430296e-06,0.0078,24.9 deg
0.533145,3.210046408482107e-06,0.0078,24.9 deg
0.56048,3.1656519432430556e-06,0.0078,24.9 deg
0.58922,3.1702951962584364e-06,0.0078,24.9 deg
0.61943,2.361076600479595e-06,0.009,24.9 deg
0.65119,2.1828032539257316e-06,0.0094,24.9 deg
0.68458,3.2234986887141297e-06,0.0081,24.9 deg
0.719675,3.406974549124898e-06,0.0078,24.9 deg
0.75657,3.5639522225277454e-06,0.0078,24.9 deg
0.79536,3.5236353627586376e-06,0.0078,24.9 deg
0.83614,3.0755649050006453e-06,0.0082,24.9 deg
0.87901,3.5286451087113304e-06,0.0079,24.9 deg
0.92408,3.4269973001720658e-06,0.0079,24.9 deg
0.97146,3.396821726802578e-06,0.008,24.9 deg
1.02127,3.451972580123565e-06,0.0081,24.9 deg
1.07365,3.4156713220892647e-06,0.0081,24.9 deg
1.1287,3.4686486800812975e-06,0.0081,24.9 deg
1.18655,3.603955880753896e-06,0.0083,24.9 deg
1.2474,3.6191313380657304e-06,0.0082,24.9 deg
1.31135,3.756138834712342e-06,0.0084,24.9 deg
1.37855,3.864245846993168e-06,0.0084,24.9 deg
1.44925,3.952076650989852e-06,0.0085,24.9 deg
1.52355,4.008623978181774e-06,0.0084,24.9 deg
1.60165,4.055933049151636e-06,0.0086,24.9 deg
1.6838,4.066331380747984e-06,0.0087,24.9 deg
1.77015,3.9986287187498075e-06,0.0088,24.9 deg
1.8609,4.077210016936765e-06,0.0094,24.9 deg
1.9563,3.894553413069483e-06,0.0096,24.9 deg
2.0566,3.818901123206236e-06,0.0099,24.9 deg
2.16205,3.696679501630205e-06,0.0098,24.9 deg
2.2729,3.6722217764312964e-06,0.0101,24.9 deg
2.3894,3.619712398515247e-06,0.0099,24.9 deg
2.5119,3.672949321721793e-06,0.0097,24.9 deg
2.6407,3.957756311437488e-06,0.0096,24.9 deg
2.7761,3.3825149165259186e-06,0.0107,24.9 deg
2.91845,3.5672812938128856e-06,0.0107,24.9 deg
3.06805,3.898476558704187e-06,0.0105,24.9 deg
3.22535,3.7383530205670592e-06,0.011,24.9 deg
3.39075,3.3789468921532204e-06,0.012,24.9 deg
3.5646,3.316112927980833e-06,0.012,24.9 deg
3.74735,3.1416236026750675e-06,0.0126,24.9 deg
3.93945,3.0666986412461175e-06,0.0124,24.9 deg
4.14145,3.1583537403889224e-06,0.0124,24.9 deg
4.3538,3.1328683360128317e-06,0.0123,24.9 deg
4.577,3.127389333686416e-06,0.013,24.9 deg
4.81165,3.212857817918579e-06,0.0126,24.9 deg
5.05835,3.1518021905900408e-06,0.0125,24.9 deg
5.3177,3.318384434907612e-06,0.0126,24.9 deg
5.59035,3.3668714525712616e-06,0.0126,24.9 deg
5.877,3.525480547975903e-06,0.0129,24.9 deg
6.1783,3.6815411342258496e-06,0.0124,24.9 deg
6.49505,3.889818172076465e-06,0.0122,24.9 deg
6.8281,3.939399229442927e-06,0.0119,24.9 deg
7.1782,4.182495564515833e-06,0.0124,24.9 deg
7.5462,4.342693443916522e-06,0.0124,24.9 deg
7.9331,4.372761469117424e-06,0.012,24.9 deg
8.33985,4.454479659085138e-06,0.0125,24.9 deg
8.76745,4.168755839631129e-06,0.0127,24.9 deg
9.21695,4.072188219324806e-06,0.0137,24.9 deg
9.6895,3.962027391073193e-06,0.014,24.9 deg
10.1863,4.3294859455441e-06,0.0147,24.9 deg
10.7085,5.052552319752212e-06,0.0153,24.9 deg
11.2575,7.300973896709523e-06,0.0147,24.9 deg
11.835,1.1344029146500878e-05,0.0134,24.9 deg
12.442,1.504322470862934e-05,0.0118,24.9 deg
13.0795,2.0318893188729532e-05,0.0083,24.9 deg
13.75,5.245085245992707e-05,0.0041,24.9 deg
14.455,0.00015443420835212186,0.0025,24.9 deg
15.196,0.0001787086942862876,0.0024,24.9 deg
15.9755,4.2338423911235345e-05,0.0053,24.9 deg
16.7945,4.267853710574757e-06,0.0169,24.9 deg
17.6555,3.987147128483826e-07,0.0527,24.9 deg
18.561,4.607254266961184e-08,0.1538,24.9 deg
19.5125,8.876239370563816e-09,0.3061,24.9 deg
20.464,2.709256302890593e-09,0.7088,24.9 deg
