Energy,Value,Error,Angle
0.011927,1.8736240594934796e-09,0.0269,0 deg
0.0125385,1.8641788249928252e-08,0.0819,0 deg
0.0131815,2.0037423970549848e-08,0.0862,0 deg
0.013857,2.164971014761945e-08,0.0756,0 deg
0.0145675,1.9040687996631073e-08,0.078,0 deg
0.0153145,2.0647879569812807e-08,0.075,0 deg
0.0160995,1.952005656517071e-08,0.0752,0 deg
0.016925,2.425985174251418e-08,0.0675,0 deg
0.017793,2.175341240614704e-08,0.0741,0 deg
0.0187055,2.4764820316117437e-08,0.0661,0 deg
0.0196645,2.4742095786361884e-08,0.067,0 deg
0.0206725,2.514376319626811e-08,0.0663,0 deg
0.021732,2.857276387934977e-08,0.0674,0 deg
0.0228465,2.9322701529768794e-08,0.0631,0 deg
0.024018,2.6474826084395406e-08,0.0615,0 deg
0.025249,2.7422922840422327e-08,0.064,0 deg
0.0265435,3.049920913015174e-08,0.0621,0 deg
0.0279045,3.4862659766032013e-08,0.0525,0 deg
0.0293355,3.713126141836235e-08,0.043,0 deg
0.0308395,3.5145241563437094e-08,0.0501,0 deg
0.0324205,3.0604703524141125e-08,0.0612,0 deg
0.034083,3.2328564833385934e-08,0.0621,0 deg
0.0358305,3.208071253350254e-08,0.0579,0 deg
0.0376675,3.6235127881686135e-08,0.0508,0 deg
0.039599,4.358678501927776e-08,0.0482,0 deg
0.0416295,5.017619657876564e-08,0.0495,0 deg
0.0437635,4.660770915865992e-08,0.0414,0 deg
0.046007,5.355064491823909e-08,0.0402,0 deg
0.048366,5.102099923924879e-08,0.0402,0 deg
0.050846,4.8639749724963244e-08,0.0436,0 deg
0.053453,4.814034214030776e-08,0.0455,0 deg
0.0561935,5.8846566970005936e-08,0.042,0 deg
0.0590745,6.433202926916973e-08,0.0368,0 deg
0.0621035,6.894427873192727e-08,0.0357,0 deg
0.0652875,7.821754433660792e-08,0.037,0 deg
0.0686345,7.985561677925272e-08,0.0351,0 deg
0.0721535,8.943095876290538e-08,0.0322,0 deg
0.075853,8.941478431811776e-08,0.0327,0 deg
0.079742,1.0069527880309485e-07,0.0293,0 deg
0.0838305,1.072251707879413e-07,0.0321,0 deg
0.088129,1.098149739699979e-07,0.0265,0 deg
0.0926475,1.1741765105460151e-07,0.0269,0 deg
0.0973975,1.2597319308046106e-07,0.026,0 deg
0.102391,1.3816196617375547e-07,0.0244,0 deg
0.10764,1.5415041568876506e-07,0.0216,0 deg
0.11316,1.8214703846372664e-07,0.02,0 deg
0.11896,2.07664144469955e-07,0.018,0 deg
0.12506,2.0702783173485157e-07,0.019,0 deg
0.131475,2.1416506714859572e-07,0.018,0 deg
0.138215,2.309589885009443e-07,0.0168,0 deg
0.1453,2.326759452051592e-07,0.0181,0 deg
0.15275,2.439381084293919e-07,0.0163,0 deg
0.16058,2.709620202876534e-07,0.0156,0 deg
0.16881,2.847229981156933e-07,0.0147,0 deg
0.17747,2.9860422429187724e-07,0.0147,0 deg
0.18657,3.553830073014987e-07,0.0136,0 deg
0.196135,3.556455162785767e-07,0.0133,0 deg
0.20619,4.1179419936919376e-07,0.012,0 deg
0.21676,4.4624535802073813e-07,0.0116,0 deg
0.227875,4.808916543117988e-07,0.0113,0 deg
0.23956,5.652725429277924e-07,0.0102,0 deg
0.251845,6.200790815851624e-07,0.0096,0 deg
0.264755,7.078786941888341e-07,0.0092,0 deg
0.278325,7.601957515224483e-07,0.0089,0 deg
0.292595,7.874955017497387e-07,0.0085,0 deg
0.3076,8.776517713227316e-07,0.0079,0 deg
0.32337,9.27494747279191e-07,0.0077,0 deg
0.33995,1.049129264122386e-06,0.0071,0 deg
0.35738,1.1872320357566519e-06,0.0068,0 deg
0.3757,1.2126527316531653e-06,0.0066,0 deg
0.394965,1.2936875620335455e-06,0.0066,0 deg
0.415215,1.4442180750229655e-06,0.0061,0 deg
0.436505,1.0216851057087857e-06,0.0073,0 deg
0.458885,1.5396640342850366e-06,0.0059,0 deg
0.48241,2.031413669113441e-06,0.0054,0 deg
0.507145,2.092971840476749e-06,0.0053,0 deg
0.533145,2.682109172425972e-06,0.0049,0 deg
0.56048,3.0038523550318372e-06,0.0047,0 deg
0.58922,3.6154811605254406e-06,0.0045,0 deg
0.61943,4.955592864848579e-06,0.0042,0 deg
0.65119,3.813005936961429e-06,0.0045,0 deg
0.68458,2.699121197109462e-06,0.0046,0 deg
0.719675,3.4529398721990017e-06,0.0043,0 deg
0.75657,4.007973613068226e-06,0.0041,0 deg
0.79536,4.451159406686726e-06,0.004,0 deg
0.83614,5.172513704530613e-06,0.0039,0 deg
0.87901,6.019854595520442e-06,0.0038,0 deg
0.92408,6.8251759685350076e-06,0.0037,0 deg
0.97146,8.724467593075194e-06,0.0036,0 deg
1.02127,5.485905719012982e-06,0.004,0 deg
1.07365,4.591828897719773e-06,0.0038,0 deg
1.1287,4.2570097421646844e-06,0.004,0 deg
1.18655,7.030452876307073e-06,0.0035,0 deg
1.2474,6.958806662358896e-06,0.0036,0 deg
1.31135,7.26257647387991e-06,0.0035,0 deg
1.37855,4.123995299859934e-06,0.004,0 deg
1.44925,4.092577425690248e-06,0.0039,0 deg
1.52355,5.588160114002086e-06,0.0037,0 deg
1.60165,5.042486489167762e-06,0.0038,0 deg
1.6838,5.582901270318421e-06,0.0036,0 deg
1.77015,5.829520618939462e-06,0.0036,0 deg
1.8609,5.024706709075418e-06,0.0038,0 deg
1.9563,7.191943436290685e-06,0.0035,0 deg
2.0566,7.49521996431981e-06,0.0035,0 deg
2.16205,7.705142092949093e-06,0.0035,0 deg
2.2729,6.936881136000129e-06,0.0035,0 deg
2.3894,8.003462712578129e-06,0.0035,0 deg
2.5119,8.388638069259973e-06,0.0034,0 deg
2.6407,9.884951645980265e-06,0.0031,0 deg
2.7761,1.536334851293658e-05,0.0025,0 deg
2.91845,2.0496109200683376e-05,0.0021,0 deg
3.06805,2.14482924702362e-05,0.0019,0 deg
3.22535,1.8544363012250916e-05,0.0021,0 deg
3.39075,1.166432543290831e-05,0.0027,0 deg
3.5646,7.120418926091046e-06,0.0035,0 deg
3.74735,6.4507969972901945e-06,0.0037,0 deg
3.93945,5.385440543618477e-06,0.004,0 deg
4.14145,4.419051492903331e-06,0.0043,0 deg
4.3538,4.0746307204624135e-06,0.0047,0 deg
4.577,5.291997280462047e-06,0.0042,0 deg
4.81165,6.27354437201682e-06,0.0043,0 deg
5.05835,7.326638600475991e-06,0.0041,0 deg
5.3177,5.7016188923716815e-06,0.0045,0 deg
5.59035,5.484308342860544e-06,0.0048,0 deg
5.877,5.684284933669923e-06,0.0049,0 deg
6.1783,5.3680115949633895e-06,0.005,0 deg
6.49505,4.896194617706861e-06,0.0051,0 deg
6.8281,5.156450698542983e-06,0.0052,0 deg
7.1782,5.31512561893448e-06,0.0055,0 deg
7.5462,4.314170859797391e-06,0.0063,0 deg
7.9331,4.607442621340624e-06,0.0063,0 deg
8.33985,5.409833849516773e-06,0.0062,0 deg
8.76745,5.687872459254243e-06,0.0063,0 deg
9.21695,6.221386445745796e-06,0.0058,0 deg
