Energy,Value,Error,Angle
0.011927,3.588425953019035e-09,0.0192,0 deg
0.0125385,3.671020701894733e-08,0.0525,0 deg
0.0131815,3.873552707096216e-08,0.0524,0 deg
0.013857,3.820879600930134e-08,0.0514,0 deg
0.0145675,3.7798510136094024e-08,0.05,0 deg
0.0153145,4.3148097145467286e-08,0.0461,0 deg
0.0160995,4.748647938106341e-08,0.0454,0 deg
0.016925,5.410470100879591e-08,0.0444,0 deg
0.017793,6.205988868565692e-08,0.0398,0 deg
0.0187055,6.830775483971825e-08,0.0367,0 deg
0.0196645,8.897785992446216e-08,0.0351,0 deg
0.0206725,1.0583277426366706e-07,0.0325,0 deg
0.021732,1.1417801372375691e-07,0.0297,0 deg
0.0228465,2.184411195454897e-07,0.0226,0 deg
0.024018,4.234264365341252e-07,0.0167,0 deg
0.025249,1.177458294886546e-06,0.0111,0 deg
0.0265435,5.771290955237315e-07,0.0141,0 deg
0.0279045,1.6353196070123466e-08,0.0772,0 deg
0.0293355,5.047148116324532e-09,0.1531,0 deg
0.0308395,1.7140543059050575e-08,0.0837,0 deg
0.0324205,4.0065924784576263e-08,0.057,0 deg
0.034083,6.549059985397993e-08,0.045,0 deg
0.0358305,7.629184074531217e-08,0.0386,0 deg
0.0376675,9.572270787862967e-08,0.0334,0 deg
0.039599,1.282434677419711e-07,0.0309,0 deg
0.0416295,1.408793903870479e-07,0.0291,0 deg
0.0437635,1.580191714418177e-07,0.0278,0 deg
0.046007,2.0015633180225438e-07,0.0235,0 deg
0.048366,2.1598875678936623e-07,0.0229,0 deg
0.050846,2.7409604873379916e-07,0.0201,0 deg
0.053453,1.7648058873615842e-07,0.0246,0 deg
0.0561935,2.0408682168353275e-07,0.0229,0 deg
0.0590745,3.062106109799777e-07,0.0193,0 deg
0.0621035,3.1994687460100364e-07,0.0189,0 deg
0.0652875,4.308491167492359e-07,0.0161,0 deg
0.0686345,6.352169518448031e-07,0.013,0 deg
0.0721535,9.23381314164304e-07,0.0115,0 deg
0.075853,3.4853380421902265e-07,0.0171,0 deg
0.079742,5.043484085537995e-07,0.0154,0 deg
0.0838305,1.605542589030903e-06,0.0097,0 deg
0.088129,1.245333765785345e-07,0.0292,0 deg
0.0926475,3.2788590858835733e-07,0.0189,0 deg
0.0973975,4.359684349445063e-07,0.0163,0 deg
0.102391,5.126176837737524e-07,0.0151,0 deg
0.10764,6.622819941259964e-07,0.0134,0 deg
0.11316,6.715980312514577e-07,0.0128,0 deg
0.11896,8.343597217277381e-07,0.0101,0 deg
0.12506,1.3631137027755024e-06,0.0094,0 deg
0.131475,1.6397605179987302e-06,0.0083,0 deg
0.138215,3.1986014680800243e-06,0.0066,0 deg
0.1453,6.852213067825374e-07,0.0127,0 deg
0.15275,5.088513663267643e-07,0.0149,0 deg
0.16058,1.063165805174784e-06,0.0104,0 deg
0.16881,2.7745631836138266e-06,0.0067,0 deg
0.17747,1.01985181023352e-06,0.0105,0 deg
0.18657,4.1771486981032165e-06,0.0057,0 deg
0.196135,3.2757366008874693e-07,0.019,0 deg
0.20619,7.792858587539878e-07,0.0125,0 deg
0.21676,1.6325591079932116e-06,0.0084,0 deg
0.227875,2.3596740776514157e-06,0.0074,0 deg
0.23956,1.7816201751774666e-06,0.0082,0 deg
0.251845,2.0374961066916943e-06,0.0078,0 deg
0.264755,2.203554386125467e-06,0.0074,0 deg
0.278325,4.8314056021134e-06,0.0053,0 deg
0.292595,1.6167570831471694e-06,0.0092,0 deg
0.3076,5.708762640945407e-06,0.0048,0 deg
0.32337,5.999127046970816e-06,0.005,0 deg
0.33995,2.488251846243383e-06,0.0069,0 deg
0.35738,7.831768722656704e-06,0.0041,0 deg
0.3757,4.889829741956887e-06,0.005,0 deg
0.394965,3.8314848345478485e-06,0.0057,0 deg
0.415215,1.9493410963699693e-06,0.0083,0 deg
0.436505,2.5138704846334005e-06,0.0074,0 deg
0.458885,2.9273714730184525e-06,0.007,0 deg
0.48241,5.0779941159790924e-06,0.0056,0 deg
0.507145,4.07222955741354e-06,0.0061,0 deg
0.533145,3.445423009880425e-06,0.0064,0 deg
0.56048,5.465266090599562e-06,0.0053,0 deg
0.58922,4.888386657942009e-06,0.0065,0 deg
0.61943,8.118888310279104e-06,0.0043,0 deg
0.65119,1.043591307945468e-05,0.0034,0 deg
0.68458,6.277471119988315e-06,0.0046,0 deg
0.719675,8.970178803239053e-06,0.0039,0 deg
0.75657,3.991452072972436e-06,0.006,0 deg
0.79536,3.235574106835396e-06,0.0078,0 deg
0.83614,5.006517757595957e-06,0.0065,0 deg
0.87901,4.798579749440918e-06,0.0061,0 deg
0.92408,5.887640478888966e-06,0.0054,0 deg
0.97146,6.803663163725666e-06,0.0045,0 deg
1.02127,4.1644821517031295e-06,0.0056,0 deg
1.07365,3.8089967451085585e-06,0.0059,0 deg
1.1287,4.945635730259998e-06,0.0052,0 deg
1.18655,4.828922354606162e-06,0.005,0 deg
1.2474,4.702823208302686e-06,0.0049,0 deg
1.31135,3.442512212945114e-06,0.0062,0 deg
1.37855,3.370819935411505e-06,0.0066,0 deg
1.44925,3.1712746369262135e-06,0.0062,0 deg
1.52355,3.2145356473260528e-06,0.0067,0 deg
1.60165,2.282841332580146e-06,0.0086,0 deg
1.6838,2.750965854237474e-06,0.008,0 deg
1.77015,3.070215658981274e-06,0.0071,0 deg
1.8609,2.6541148289742354e-06,0.0075,0 deg
1.9563,2.1912126007197936e-06,0.0087,0 deg
2.0566,2.0681131010674324e-06,0.0096,0 deg
2.16205,1.7753277108000003e-06,0.0114,0 deg
2.2729,2.053032174568101e-06,0.0102,0 deg
2.3894,1.758561569227927e-06,0.0111,0 deg
2.5119,1.4311975640816406e-06,0.013,0 deg
2.6407,1.2038213777100135e-06,0.0146,0 deg
2.7761,1.2617454997754963e-06,0.0139,0 deg
2.91845,1.2551797116751478e-06,0.0137,0 deg
3.06805,1.1689468427494188e-06,0.0147,0 deg
3.22535,1.0641430926009105e-06,0.017,0 deg
3.39075,1.0991275524972545e-06,0.0163,0 deg
3.5646,9.843180276661047e-07,0.017,0 deg
3.74735,8.563380460831429e-07,0.0189,0 deg
3.93945,7.295298628614966e-07,0.0205,0 deg
4.14145,6.568923023911864e-07,0.0227,0 deg
4.3538,6.300274559051728e-07,0.0243,0 deg
4.577,7.009078099827908e-07,0.0252,0 deg
4.81165,5.931379044706818e-07,0.0263,0 deg
5.05835,5.763767431554745e-07,0.0286,0 deg
5.3177,5.35116264841892e-07,0.0303,0 deg
5.59035,4.972898754844721e-07,0.0316,0 deg
5.877,5.246564596531704e-07,0.0359,0 deg
6.1783,5.121975480046853e-07,0.0352,0 deg
6.49505,4.912655540966933e-07,0.0327,0 deg
6.8281,4.987831277125768e-07,0.0338,0 deg
7.1782,5.277567275144563e-07,0.0379,0 deg
