Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,7.074436879472198e-07,0.0033532465145992016,0.1,1.0,0 deg
1 - 3.5,5.479134179903227e-07,0.002211421338742444,1.0,3.5,0 deg
3.5 - 10,1.113614833139738e-06,0.0025150503223826115,3.5,10.0,0 deg
10 - 20,1.5671501885263122e-05,0.0007317580235568264,10.0,20.0,0 deg
