Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.0268876147970537e-06,0.0014485010802393514,0.01,0.1,66.8 deg
0.1 - 1,1.3972384819952968e-06,0.0012488448612623917,0.1,1.0,66.8 deg
1 - 3.5,1.788614810901704e-06,0.0020126039792090844,1.0,3.5,66.8 deg
3.5 - 10,1.5185807793499288e-06,0.003905014638420321,3.5,10.0,66.8 deg
10 - 20,1.5582849313870767e-06,0.005560468999977697,10.0,20.0,66.8 deg
