Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.396698900201848e-07,0.0036158986472687926,0.01,0.1,41.8 deg
0.1 - 1,2.8113874356680457e-06,0.0010561978453390414,0.1,1.0,41.8 deg
1 - 3.5,1.6749720040976438e-06,0.0020560536047132248,1.0,3.5,41.8 deg
3.5 - 10,3.246155630057207e-07,0.008742764838499222,3.5,10.0,41.8 deg
10 - 20,5.87865746883407e-07,0.01022103333775839,10.0,20.0,41.8 deg
