Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.128469621352897e-08,0.009930759995010594,0.01,0.1,12.2 deg
0.1 - 1,3.32880349278793e-07,0.0031320774926561798,0.1,1.0,12.2 deg
1 - 3.5,1.1275577547575177e-06,0.002548025126693492,1.0,3.5,12.2 deg
3.5 - 10,1.3329975310515212e-06,0.0031110446111151805,3.5,10.0,12.2 deg
10 - 20,2.1469118828527107e-05,0.002157425107986462,10.0,20.0,12.2 deg
