Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.974245064766164e-08,0.006608988434413452,0.01,0.1,41.8 deg
0.1 - 1,2.1224167197423253e-06,0.001449990499129178,0.1,1.0,41.8 deg
1 - 3.5,4.2657447054157224e-06,0.0014935815062348643,1.0,3.5,41.8 deg
3.5 - 10,1.725291606770935e-06,0.0036007912254834725,3.5,10.0,41.8 deg
10 - 20,4.18932071202282e-06,0.0036227634580642885,10.0,20.0,41.8 deg
