Energy,Value,Error,Angle
0.488405,8.21982258544651e-08,0.0034,0 deg
0.50077,7.912387852155896e-07,0.0146,0 deg
0.513445,8.046606906030697e-07,0.0144,0 deg
0.52644,8.082074409386672e-07,0.0142,0 deg
0.53977,8.354395837586362e-07,0.0143,0 deg
0.553435,8.468757617192114e-07,0.0143,0 deg
0.567445,8.669527282250313e-07,0.0139,0 deg
0.58181,8.783802900306807e-07,0.0139,0 deg
0.596535,8.948354236168966e-07,0.0136,0 deg
0.61164,9.093232640507226e-07,0.0132,0 deg
0.627125,9.411083851611002e-07,0.013,0 deg
0.643,9.546962431747662e-07,0.0129,0 deg
0.65928,9.962882867094737e-07,0.013,0 deg
0.67597,1.0071532591096118e-06,0.0126,0 deg
0.69308,1.0261579635811481e-06,0.0125,0 deg
0.710625,1.0747004231193194e-06,0.0122,0 deg
0.728615,1.0974413415831576e-06,0.0122,0 deg
0.74706,1.1146905998644772e-06,0.0121,0 deg
0.76597,1.169368876529282e-06,0.0117,0 deg
0.78536,1.1852015992651364e-06,0.0116,0 deg
0.805245,1.2015700830159563e-06,0.0113,0 deg
0.82563,1.2449804137778536e-06,0.0113,0 deg
0.84653,1.2491984792426126e-06,0.0111,0 deg
0.86796,1.33494055230603e-06,0.0107,0 deg
0.88993,1.3452598906900162e-06,0.0106,0 deg
0.912455,1.3899765521275889e-06,0.0105,0 deg
0.935555,1.3954028679734993e-06,0.0103,0 deg
0.95924,1.4443769529513653e-06,0.0099,0 deg
0.983525,1.4788403235442006e-06,0.0099,0 deg
1.00841,1.520639384772162e-06,0.0098,0 deg
1.03395,1.599814579662446e-06,0.0095,0 deg
1.06015,1.6308151657378817e-06,0.0093,0 deg
1.087,1.678444017291073e-06,0.0091,0 deg
1.1145,1.7479761269013354e-06,0.0088,0 deg
1.1427,1.816011007784917e-06,0.0088,0 deg
1.17165,1.8703329280956954e-06,0.0086,0 deg
1.2013,1.929296012162118e-06,0.0084,0 deg
1.2317,1.9884818474759237e-06,0.0082,0 deg
1.2629,2.036566793985655e-06,0.008,0 deg
1.29485,2.1211970498898207e-06,0.0079,0 deg
1.3276,2.1798152477811696e-06,0.0077,0 deg
1.3612,2.249728283012718e-06,0.0075,0 deg
1.39565,2.3304452531656838e-06,0.0073,0 deg
1.431,2.440734996120556e-06,0.0071,0 deg
1.46725,2.530839781049922e-06,0.007,0 deg
1.5044,2.628389472612576e-06,0.0069,0 deg
1.5425,2.691056143506288e-06,0.0067,0 deg
1.58155,2.7521287008568892e-06,0.0065,0 deg
1.62155,2.806490395269163e-06,0.0064,0 deg
1.6626,2.903277398235206e-06,0.0063,0 deg
1.7047,2.9824805479125383e-06,0.0061,0 deg
1.74785,3.0470627646303823e-06,0.006,0 deg
1.7921,3.28382656169577e-06,0.0056,0 deg
1.83745,3.26822967985333e-06,0.0057,0 deg
1.88395,3.273109053766056e-06,0.0058,0 deg
1.93165,3.4530260910880115e-06,0.0056,0 deg
1.98055,3.573848575905521e-06,0.0054,0 deg
2.0307,3.7598010632358078e-06,0.0055,0 deg
2.0821,2.8981728646086896e-06,0.0072,0 deg
2.1348,2.917386784698787e-06,0.0065,0 deg
2.18885,3.5629059518311747e-06,0.0055,0 deg
2.24425,3.6077074133793038e-06,0.0053,0 deg
2.3011,3.624753582661608e-06,0.0053,0 deg
2.35935,3.7553510533016978e-06,0.0052,0 deg
2.41905,3.662340970505478e-06,0.0054,0 deg
2.4803,3.5200495666038017e-06,0.0055,0 deg
2.5431,3.546735564960058e-06,0.0056,0 deg
2.6075,3.5182682791619773e-06,0.0055,0 deg
2.6735,3.234976160433505e-06,0.0058,0 deg
2.74115,2.9537439711871783e-06,0.0062,0 deg
2.81055,2.4760092108327226e-06,0.0068,0 deg
2.8817,1.7466297440264218e-06,0.0092,0 deg
2.95465,9.719236686155944e-07,0.0137,0 deg
3.02945,4.101654905374627e-06,0.0051,0 deg
3.10615,4.520589772324646e-06,0.0046,0 deg
3.1848,3.014683721760511e-06,0.0059,0 deg
3.2654,2.145480129065321e-06,0.0078,0 deg
3.34805,1.615766149965895e-06,0.0102,0 deg
3.43285,1.3382224083387832e-06,0.0123,0 deg
3.51975,1.2393584157023849e-06,0.0129,0 deg
3.60885,1.3207343862425986e-06,0.0129,0 deg
3.70025,1.4398456303723255e-06,0.0123,0 deg
3.7939,1.6488592297182014e-06,0.0117,0 deg
3.8899,2.007124224724055e-06,0.0106,0 deg
3.98835,2.403893436096987e-06,0.0095,0 deg
4.08935,2.8808175469379974e-06,0.0086,0 deg
4.1929,3.0077717033546207e-06,0.009,0 deg
4.29905,2.4652530718599824e-06,0.0114,0 deg
4.4079,2.741046620196853e-06,0.0106,0 deg
4.51945,3.4956458687326513e-06,0.0093,0 deg
4.63385,4.504165191347596e-06,0.0078,0 deg
4.75115,5.386453461758155e-06,0.0071,0 deg
4.8714,5.788032594565037e-06,0.0065,0 deg
4.99475,5.969329585405417e-06,0.0062,0 deg
5.1212,6.630941826256749e-06,0.0057,0 deg
5.25085,6.958711083886754e-06,0.0056,0 deg
5.3838,5.9996457539113104e-06,0.006,0 deg
5.5201,5.381030354418955e-06,0.0063,0 deg
5.6598,5.93392122703528e-06,0.006,0 deg
5.80305,5.4731559124180545e-06,0.0058,0 deg
5.95,4.905592986591681e-06,0.0061,0 deg
6.10065,4.486343643507487e-06,0.0066,0 deg
