Energy,Value,Error,Angle
0.011927,9.378014419399309e-10,0.035,0 deg
0.0125385,2.0832544475017833e-08,0.0929,0 deg
0.0131815,2.1902035364105028e-08,0.0901,0 deg
0.013857,2.349759015550567e-08,0.081,0 deg
0.0145675,2.4994150333216697e-08,0.0758,0 deg
0.0153145,2.6673827261492927e-08,0.0767,0 deg
0.0160995,2.263757706440633e-08,0.0763,0 deg
0.016925,2.915549894349637e-08,0.0745,0 deg
0.017793,2.810912144098468e-08,0.0701,0 deg
0.0187055,3.2042404305829e-08,0.0703,0 deg
0.0196645,3.4922628958497144e-08,0.0661,0 deg
0.0206725,3.085658174763991e-08,0.0676,0 deg
0.021732,3.5393085478408346e-08,0.0651,0 deg
0.0228465,4.257549328009151e-08,0.0621,0 deg
0.024018,4.355970694076743e-08,0.061,0 deg
0.025249,4.18462262621672e-08,0.0613,0 deg
0.0265435,5.0650475876977305e-08,0.0574,0 deg
0.0279045,4.137905972138174e-08,0.0563,0 deg
0.0293355,4.229858448884523e-08,0.0594,0 deg
0.0308395,4.982164355003758e-08,0.054,0 deg
0.0324205,5.078588191511813e-08,0.0557,0 deg
0.034083,5.4705079696289446e-08,0.0537,0 deg
0.0358305,7.053972814867572e-08,0.0431,0 deg
0.0376675,7.676801326008349e-08,0.0392,0 deg
0.039599,8.623108712741151e-08,0.0345,0 deg
0.0416295,1.166573022898253e-07,0.0291,0 deg
0.0437635,1.0203018980272742e-07,0.0329,0 deg
0.046007,9.026587503363149e-08,0.0363,0 deg
0.048366,9.705655032198002e-08,0.0365,0 deg
0.050846,9.551885330002691e-08,0.035,0 deg
0.053453,1.143494121625648e-07,0.0303,0 deg
0.0561935,1.2049662764790884e-07,0.0306,0 deg
0.0590745,1.2328107200410358e-07,0.0313,0 deg
0.0621035,1.4448796297253892e-07,0.0298,0 deg
0.0652875,1.3541575118985687e-07,0.0303,0 deg
0.0686345,1.3924487640516776e-07,0.0281,0 deg
0.0721535,1.4596642695900137e-07,0.0287,0 deg
0.075853,1.4636171842958558e-07,0.0284,0 deg
0.079742,1.63141719917235e-07,0.0255,0 deg
0.0838305,1.6520741423929033e-07,0.0257,0 deg
0.088129,1.6269155377295643e-07,0.0261,0 deg
0.0926475,1.8085504642084392e-07,0.0255,0 deg
0.0973975,1.7993113210008634e-07,0.0261,0 deg
0.102391,1.9711239978703807e-07,0.0237,0 deg
0.10764,2.1587403020271915e-07,0.0227,0 deg
0.11316,2.325795277533266e-07,0.0223,0 deg
0.11896,2.431110935231213e-07,0.0213,0 deg
0.12506,2.5036835350394987e-07,0.0204,0 deg
0.131475,2.735736235605171e-07,0.0193,0 deg
0.138215,2.7711078117995776e-07,0.0195,0 deg
0.1453,2.540361630867797e-07,0.0203,0 deg
0.15275,2.879463239178465e-07,0.0193,0 deg
0.16058,3.0130629384190034e-07,0.0181,0 deg
0.16881,3.272766907628392e-07,0.0174,0 deg
0.17747,3.4006720534410076e-07,0.0171,0 deg
0.18657,3.596505870953268e-07,0.0166,0 deg
0.196135,3.542714254198369e-07,0.0168,0 deg
0.20619,3.8203314955078733e-07,0.0156,0 deg
0.21676,4.159809254291662e-07,0.0146,0 deg
0.227875,4.345196662554096e-07,0.0147,0 deg
0.23956,4.438547507398063e-07,0.0146,0 deg
0.251845,4.5649150958609704e-07,0.0142,0 deg
0.264755,4.7396682928425927e-07,0.0138,0 deg
0.278325,5.103109147854539e-07,0.0134,0 deg
0.292595,4.920309383003857e-07,0.0127,0 deg
0.3076,4.899178116228777e-07,0.0128,0 deg
0.32337,4.96028348699303e-07,0.0129,0 deg
0.33995,5.034482104445514e-07,0.0128,0 deg
0.35738,4.5452605971464125e-07,0.0122,0 deg
0.3757,3.35020218946562e-07,0.0133,0 deg
0.394965,2.414420573199976e-07,0.0196,0 deg
0.415215,1.7806507515284213e-07,0.0311,0 deg
0.436505,1.356634519392983e-07,0.0475,0 deg
0.458885,1.7816089825209816e-07,0.0413,0 deg
0.48241,3.7478342064703e-07,0.0281,0 deg
0.507145,6.534342321615324e-07,0.0188,0 deg
0.533145,9.05219846258055e-07,0.0146,0 deg
0.56048,1.0976472064279615e-06,0.0116,0 deg
0.58922,1.2795386922933702e-06,0.01,0 deg
0.61943,1.437085930857921e-06,0.0087,0 deg
0.65119,1.5971458452946043e-06,0.0082,0 deg
0.68458,1.7450365394982092e-06,0.0077,0 deg
0.719675,1.897983798485714e-06,0.0071,0 deg
0.75657,2.0058269780702056e-06,0.0068,0 deg
0.79536,2.1188092378329674e-06,0.0068,0 deg
0.83614,2.0803092058131453e-06,0.0067,0 deg
0.87901,1.7572605841579927e-06,0.0064,0 deg
0.92408,1.2741975063092054e-06,0.0078,0 deg
0.97146,5.298506709295405e-07,0.0147,0 deg
1.02127,2.248243986534366e-07,0.033,0 deg
1.07365,4.976657228034181e-07,0.0194,0 deg
1.1287,1.2802987648036653e-06,0.0094,0 deg
1.18655,2.1051785497587846e-06,0.0066,0 deg
1.2474,2.5330400172239737e-06,0.0057,0 deg
1.31135,1.471952944714336e-06,0.0097,0 deg
1.37855,1.4073653969932058e-06,0.0114,0 deg
1.44925,3.290241423530363e-06,0.0058,0 deg
1.52355,4.064207361171247e-06,0.0048,0 deg
1.60165,4.454223070120453e-06,0.0044,0 deg
1.6838,4.1413031972697174e-06,0.0048,0 deg
1.77015,5.325952862543718e-06,0.0042,0 deg
1.8609,4.836411468109568e-06,0.0045,0 deg
1.9563,3.814964964628475e-06,0.0052,0 deg
2.0566,6.191919104411506e-06,0.0041,0 deg
2.16205,7.203969275271196e-06,0.004,0 deg
2.2729,9.088913897645921e-06,0.0039,0 deg
2.3894,1.8148596263131724e-05,0.0036,0 deg
2.5119,1.2691303278548482e-05,0.0036,0 deg
2.6407,1.0180044529124646e-05,0.0037,0 deg
2.7761,1.0454726125026138e-05,0.0036,0 deg
2.91845,1.0617193342619536e-05,0.0035,0 deg
3.06805,1.0626245729284866e-05,0.0037,0 deg
3.22535,6.945218503116575e-06,0.0049,0 deg
3.39075,2.8489093417312455e-06,0.0086,0 deg
3.5646,2.5665635677879255e-06,0.009,0 deg
3.74735,2.4777248031207643e-06,0.0094,0 deg
3.93945,3.172035081845958e-06,0.0085,0 deg
4.14145,5.816136020249171e-06,0.0056,0 deg
4.3538,4.379772052392755e-06,0.0065,0 deg
4.577,4.72639771928541e-06,0.0066,0 deg
4.81165,6.850907108798872e-06,0.0052,0 deg
5.05835,6.12774537487986e-06,0.0054,0 deg
5.3177,5.549000528073129e-06,0.0061,0 deg
5.59035,6.881599894865294e-06,0.0053,0 deg
5.877,4.768487916175973e-06,0.0064,0 deg
6.1783,5.315448152153808e-06,0.0065,0 deg
6.49505,6.352696309956861e-06,0.0059,0 deg
6.8281,6.3164291329271085e-06,0.0057,0 deg
7.1782,7.420232790035003e-06,0.0058,0 deg
7.5462,6.689446057482576e-06,0.0063,0 deg
7.9331,6.60627243507327e-06,0.0066,0 deg
8.33985,8.976817484933962e-06,0.0059,0 deg
8.76745,6.8749741888426896e-06,0.0061,0 deg
9.21695,5.801931178431724e-06,0.0062,0 deg
9.6895,5.234981894608068e-06,0.006,0 deg
10.1863,4.290286616035945e-06,0.0062,0 deg
10.7085,5.4647206389820314e-06,0.0056,0 deg
11.2575,6.677373419614504e-06,0.0059,0 deg
11.835,9.050412551150354e-06,0.005,0 deg
12.442,2.0547976786685358e-05,0.0036,0 deg
13.0795,4.619831476560887e-05,0.0026,0 deg
13.75,0.0002230525428580433,0.0012,0 deg
14.455,0.0011874631564445816,0.0005,0 deg
15.196,0.0013437047589758841,0.0005,0 deg
15.9755,0.000480192898975687,0.0008,0 deg
16.7945,5.77870016666208e-06,0.0085,0 deg
17.6555,1.506649614200346e-08,0.2162,0 deg
18.561,2.0316401202463484e-09,0.6517,0 deg
19.5125,6.46130585446388e-09,0.1968,0 deg
20.464,5.106574170280568e-09,0.1111,0 deg
