Energy,Value,Error,Angle
0.011927,8.656818966405745e-10,0.0345,41.8 deg
0.0125385,1.8280142269957564e-08,0.096,41.8 deg
0.0131815,1.8209025029903286e-08,0.099,41.8 deg
0.013857,1.9130650506765954e-08,0.0883,41.8 deg
0.0145675,2.021058950346234e-08,0.0884,41.8 deg
0.0153145,2.2160265658356533e-08,0.086,41.8 deg
0.0160995,2.1260650005310802e-08,0.0803,41.8 deg
0.016925,2.400746993011061e-08,0.0808,41.8 deg
0.017793,2.719816380538773e-08,0.0737,41.8 deg
0.0187055,2.5690589304560562e-08,0.0733,41.8 deg
0.0196645,2.987116440455907e-08,0.0713,41.8 deg
0.0206725,3.224147714756802e-08,0.0684,41.8 deg
0.021732,3.3125847238491314e-08,0.0649,41.8 deg
0.0228465,3.659494105842355e-08,0.0605,41.8 deg
0.024018,3.78991427915942e-08,0.0633,41.8 deg
0.025249,3.894383955158554e-08,0.0646,41.8 deg
0.0265435,4.4284865257430315e-08,0.0623,41.8 deg
0.0279045,3.805286391800043e-08,0.0622,41.8 deg
0.0293355,3.1054127962820365e-08,0.0654,41.8 deg
0.0308395,3.9280011160583304e-08,0.0614,41.8 deg
0.0324205,4.7327108569196385e-08,0.0577,41.8 deg
0.034083,5.061291704969019e-08,0.0558,41.8 deg
0.0358305,5.048923281599639e-08,0.0526,41.8 deg
0.0376675,5.029484311757643e-08,0.0524,41.8 deg
0.039599,5.5662884751542446e-08,0.0505,41.8 deg
0.0416295,6.095627865210333e-08,0.0496,41.8 deg
0.0437635,6.55914935617859e-08,0.0479,41.8 deg
0.046007,7.084792048172278e-08,0.0469,41.8 deg
0.048366,7.203171642693754e-08,0.0469,41.8 deg
0.050846,6.910336155830883e-08,0.0456,41.8 deg
0.053453,7.525303371239969e-08,0.0436,41.8 deg
0.0561935,7.907464310153029e-08,0.0431,41.8 deg
0.0590745,8.618478652303802e-08,0.0412,41.8 deg
0.0621035,8.851110908950415e-08,0.0399,41.8 deg
0.0652875,9.236164059561833e-08,0.0394,41.8 deg
0.0686345,9.544846026441793e-08,0.04,41.8 deg
0.0721535,1.0820678214711896e-07,0.0381,41.8 deg
0.075853,9.965088487789675e-08,0.0365,41.8 deg
0.079742,1.0606296829382209e-07,0.0378,41.8 deg
0.0838305,1.0849175863046491e-07,0.036,41.8 deg
0.088129,1.0511721998316202e-07,0.0348,41.8 deg
0.0926475,1.1674805532560025e-07,0.0351,41.8 deg
0.0973975,1.2853786623155586e-07,0.0338,41.8 deg
0.102391,1.342752320930784e-07,0.0319,41.8 deg
0.10764,1.4021100572354253e-07,0.0326,41.8 deg
0.11316,1.5481953382977362e-07,0.0298,41.8 deg
0.11896,1.5032883441662605e-07,0.0302,41.8 deg
0.12506,1.6661533986352073e-07,0.029,41.8 deg
0.131475,1.714236114240945e-07,0.0284,41.8 deg
0.138215,1.7833858392297267e-07,0.0285,41.8 deg
0.1453,1.7625620431748458e-07,0.0281,41.8 deg
0.15275,1.774408048624245e-07,0.0278,41.8 deg
0.16058,1.9489649405171924e-07,0.0264,41.8 deg
0.16881,2.0509363296658404e-07,0.0258,41.8 deg
0.17747,2.0695710390122034e-07,0.0253,41.8 deg
0.18657,2.223121100939497e-07,0.0246,41.8 deg
0.196135,2.184364436300321e-07,0.0248,41.8 deg
0.20619,2.2439699549550088e-07,0.0244,41.8 deg
0.21676,2.3654664511228832e-07,0.0238,41.8 deg
0.227875,2.3721324624714295e-07,0.0239,41.8 deg
0.23956,2.5340017413055703e-07,0.0224,41.8 deg
0.251845,2.6036038870199593e-07,0.0233,41.8 deg
0.264755,2.605466319221864e-07,0.0225,41.8 deg
0.278325,2.678943744644205e-07,0.0228,41.8 deg
0.292595,2.5600248819538513e-07,0.0227,41.8 deg
0.3076,2.5016977636916343e-07,0.0227,41.8 deg
0.32337,2.5174140239412407e-07,0.0226,41.8 deg
0.33995,2.5318906509670766e-07,0.023,41.8 deg
0.35738,2.368048211825338e-07,0.022,41.8 deg
0.3757,1.831766319610114e-07,0.0241,41.8 deg
0.394965,1.6126520053367382e-07,0.0267,41.8 deg
0.415215,1.525819209300865e-07,0.0339,41.8 deg
0.436505,1.1649814429472044e-07,0.0475,41.8 deg
0.458885,1.534618014508565e-07,0.0469,41.8 deg
0.48241,3.184794984612539e-07,0.0305,41.8 deg
0.507145,4.821490837474135e-07,0.0242,41.8 deg
0.533145,5.461805227773628e-07,0.0212,41.8 deg
0.56048,5.892205004016729e-07,0.0193,41.8 deg
0.58922,6.45215685081557e-07,0.0179,41.8 deg
0.61943,6.789290224658256e-07,0.0169,41.8 deg
0.65119,7.257604826897222e-07,0.0157,41.8 deg
0.68458,7.216614988767036e-07,0.0154,41.8 deg
0.719675,7.601200266896696e-07,0.0148,41.8 deg
0.75657,7.919798263375603e-07,0.0145,41.8 deg
0.79536,8.188595701599738e-07,0.0148,41.8 deg
0.83614,7.348000586423522e-07,0.0155,41.8 deg
0.87901,5.656476129019413e-07,0.0168,41.8 deg
0.92408,4.2298591835706094e-07,0.0198,41.8 deg
0.97146,2.9344751029184593e-07,0.0268,41.8 deg
1.02127,2.0340331346190012e-07,0.0362,41.8 deg
1.07365,2.883273482940139e-07,0.0279,41.8 deg
1.1287,4.942915864596799e-07,0.0207,41.8 deg
1.18655,6.887185336631499e-07,0.0158,41.8 deg
1.2474,8.147794423303229e-07,0.0144,41.8 deg
1.31135,6.543155406805697e-07,0.0194,41.8 deg
1.37855,6.207813824788068e-07,0.021,41.8 deg
1.44925,8.970095709952885e-07,0.0154,41.8 deg
1.52355,9.458435671839066e-07,0.0141,41.8 deg
1.60165,9.17481296858809e-07,0.0136,41.8 deg
1.6838,8.598547625604222e-07,0.0144,41.8 deg
1.77015,1.07776376998419e-06,0.0126,41.8 deg
1.8609,1.0588177026676023e-06,0.0133,41.8 deg
1.9563,8.405812290409683e-07,0.0154,41.8 deg
2.0566,1.0924574852665784e-06,0.0133,41.8 deg
2.16205,1.3112968786365255e-06,0.0122,41.8 deg
2.2729,1.6581798330769249e-06,0.0111,41.8 deg
2.3894,2.902007697924233e-06,0.0095,41.8 deg
2.5119,2.3666948781601544e-06,0.0095,41.8 deg
2.6407,2.19923790628583e-06,0.0095,41.8 deg
2.7761,2.099912681304125e-06,0.0095,41.8 deg
2.91845,1.782620760896574e-06,0.0102,41.8 deg
3.06805,1.8270566877034966e-06,0.011,41.8 deg
3.22535,1.6873959321136024e-06,0.0134,41.8 deg
3.39075,1.1197955576323568e-06,0.0164,41.8 deg
3.5646,1.0128336228889834e-06,0.0166,41.8 deg
3.74735,9.78871207162573e-07,0.0177,41.8 deg
3.93945,1.076021942319599e-06,0.0173,41.8 deg
4.14145,1.4894195737903684e-06,0.0138,41.8 deg
4.3538,1.2369263267810207e-06,0.016,41.8 deg
4.577,1.0818719278907186e-06,0.0167,41.8 deg
4.81165,1.5434182448671223e-06,0.0123,41.8 deg
5.05835,1.4916175715431274e-06,0.013,41.8 deg
5.3177,1.2394587159864658e-06,0.0148,41.8 deg
5.59035,1.2831258763475797e-06,0.0137,41.8 deg
5.877,1.0615978061440604e-06,0.0162,41.8 deg
6.1783,1.2429254093460985e-06,0.016,41.8 deg
6.49505,1.5223273842806515e-06,0.0129,41.8 deg
6.8281,1.7863859866086405e-06,0.0126,41.8 deg
7.1782,2.0014517419934155e-06,0.0112,41.8 deg
7.5462,1.8261474472306331e-06,0.0118,41.8 deg
7.9331,1.688220288720954e-06,0.0134,41.8 deg
8.33985,1.0916625079661411e-06,0.0166,41.8 deg
8.76745,5.687652462640161e-07,0.0232,41.8 deg
9.21695,3.258498602686506e-07,0.0273,41.8 deg
9.6895,3.332510327962233e-07,0.0235,41.8 deg
10.1863,3.160845934753265e-07,0.0263,41.8 deg
10.7085,4.287062580019842e-07,0.0207,41.8 deg
11.2575,7.101400942688929e-07,0.0212,41.8 deg
11.835,8.155329984116437e-07,0.0196,41.8 deg
12.442,1.785519095998023e-06,0.0158,41.8 deg
13.0795,4.7470121780425934e-06,0.0098,41.8 deg
13.75,8.970148724271067e-06,0.0074,41.8 deg
14.455,7.081540280238299e-06,0.009,41.8 deg
15.196,1.7536534998027727e-06,0.0218,41.8 deg
15.9755,4.257011240719427e-08,0.1499,41.8 deg
16.7945,3.5302622110755036e-10,0.6816,41.8 deg
17.6555,0.0,0.0,41.8 deg
18.561,0.0,0.0,41.8 deg
19.5125,0.0,0.0,41.8 deg
20.464,0.0,0.0,41.8 deg
