Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.963806964526116e-08,0.008296918459941651,0.01,0.1,24.9 deg
0.1 - 1,2.0205524712879876e-06,0.0017116146283284155,0.1,1.0,24.9 deg
1 - 3.5,6.1437935136637605e-06,0.0016078598091843505,1.0,3.5,24.9 deg
3.5 - 10,1.8229897764003644e-06,0.004778887675368046,3.5,10.0,24.9 deg
10 - 20,1.550620854335348e-05,0.003175618585401048,10.0,20.0,24.9 deg
