Energy,Value,Error,Angle
0.011927,5.161026729974245e-10,0.0427,41.8 deg
0.0125385,1.8014217872784113e-08,0.0957,41.8 deg
0.0131815,1.6584723552999542e-08,0.0946,41.8 deg
0.013857,1.9798028329213482e-08,0.0997,41.8 deg
0.0145675,1.9779151074680658e-08,0.0899,41.8 deg
0.0153145,2.2167264668418554e-08,0.0917,41.8 deg
0.0160995,2.695300209982819e-08,0.0827,41.8 deg
0.016925,2.366689447327757e-08,0.0923,41.8 deg
0.017793,2.756846528500264e-08,0.0785,41.8 deg
0.0187055,3.265105242695662e-08,0.0759,41.8 deg
0.0196645,3.960107397675678e-08,0.0735,41.8 deg
0.0206725,3.716112651495673e-08,0.0749,41.8 deg
0.021732,4.053818771788121e-08,0.0662,41.8 deg
0.0228465,4.795339139289597e-08,0.064,41.8 deg
0.024018,5.1605403168199327e-08,0.0596,41.8 deg
0.025249,5.1739389593769354e-08,0.0612,41.8 deg
0.0265435,5.759790574723162e-08,0.0588,41.8 deg
0.0279045,6.302153108057622e-08,0.0532,41.8 deg
0.0293355,7.08640311214578e-08,0.051,41.8 deg
0.0308395,6.938484598007025e-08,0.0523,41.8 deg
0.0324205,7.973220643098739e-08,0.0468,41.8 deg
0.034083,8.815327014824016e-08,0.0447,41.8 deg
0.0358305,1.0060367132699306e-07,0.0408,41.8 deg
0.0376675,1.078553524946013e-07,0.0407,41.8 deg
0.039599,1.3921230503438767e-07,0.0355,41.8 deg
0.0416295,1.2218652889253584e-07,0.0392,41.8 deg
0.0437635,7.946776740491298e-08,0.0508,41.8 deg
0.046007,1.0739012783490166e-07,0.043,41.8 deg
0.048366,1.178868802403367e-07,0.0414,41.8 deg
0.050846,1.3493360913031524e-07,0.0375,41.8 deg
0.053453,1.4429302976534975e-07,0.0354,41.8 deg
0.0561935,1.6344506321652254e-07,0.0344,41.8 deg
0.0590745,1.7701533403356325e-07,0.0332,41.8 deg
0.0621035,1.9162714514327117e-07,0.0313,41.8 deg
0.0652875,2.075272812911735e-07,0.0296,41.8 deg
0.0686345,1.9550860660038869e-07,0.0305,41.8 deg
0.0721535,2.0002411846243628e-07,0.0305,41.8 deg
0.075853,2.3212520956025685e-07,0.0291,41.8 deg
0.079742,1.1267567854167642e-07,0.0429,41.8 deg
0.0838305,2.2112187753844425e-07,0.0289,41.8 deg
0.088129,2.5449783752020756e-07,0.0276,41.8 deg
0.0926475,2.7984621500827915e-07,0.0258,41.8 deg
0.0973975,3.2730333553552943e-07,0.0241,41.8 deg
0.102391,3.3560357731759873e-07,0.0232,41.8 deg
0.10764,3.3625566117749046e-07,0.0235,41.8 deg
0.11316,3.674874113998475e-07,0.0223,41.8 deg
0.11896,2.948930882371468e-07,0.0256,41.8 deg
0.12506,3.8521730863040235e-07,0.0223,41.8 deg
0.131475,3.908254594589096e-07,0.0223,41.8 deg
0.138215,4.796542031400073e-07,0.0202,41.8 deg
0.1453,4.566161654160276e-07,0.0199,41.8 deg
0.15275,4.4460997128381317e-07,0.0209,41.8 deg
0.16058,5.145923898684918e-07,0.0192,41.8 deg
0.16881,5.763945586726645e-07,0.018,41.8 deg
0.17747,5.998090048364152e-07,0.0182,41.8 deg
0.18657,6.636726516391465e-07,0.0168,41.8 deg
0.196135,7.08412842243141e-07,0.0164,41.8 deg
0.20619,8.153595554725146e-07,0.0151,41.8 deg
0.21676,7.668563153665623e-07,0.0158,41.8 deg
0.227875,8.807138189601357e-07,0.015,41.8 deg
0.23956,7.892446453512755e-07,0.0154,41.8 deg
0.251845,8.688297716803061e-07,0.0146,41.8 deg
0.264755,9.55202959608098e-07,0.0142,41.8 deg
0.278325,9.42747884220979e-07,0.0144,41.8 deg
0.292595,1.001539909931288e-06,0.0137,41.8 deg
0.3076,1.1490789402088444e-06,0.0129,41.8 deg
0.32337,1.1512364365557558e-06,0.0127,41.8 deg
0.33995,1.4253769586166002e-06,0.0115,41.8 deg
0.35738,1.0780424236855264e-06,0.0132,41.8 deg
0.3757,1.0344637664359715e-06,0.014,41.8 deg
0.394965,1.373305688111421e-06,0.0117,41.8 deg
0.415215,1.2440372924557919e-06,0.0124,41.8 deg
0.436505,1.3185890848735116e-06,0.0121,41.8 deg
0.458885,1.5629781256581345e-06,0.0108,41.8 deg
0.48241,1.850442634132437e-06,0.01,41.8 deg
0.507145,3.181795572803427e-06,0.0075,41.8 deg
0.533145,2.4066897467584973e-06,0.0087,41.8 deg
0.56048,2.2649142356696746e-06,0.0092,41.8 deg
0.58922,2.081107399574999e-06,0.0098,41.8 deg
0.61943,2.1455769107599107e-06,0.0097,41.8 deg
0.65119,2.072627127653313e-06,0.0099,41.8 deg
0.68458,2.4671200041684696e-06,0.009,41.8 deg
0.719675,2.3173283612289556e-06,0.0093,41.8 deg
0.75657,2.0298292154975033e-06,0.0098,41.8 deg
0.79536,2.4247305716246706e-06,0.0092,41.8 deg
0.83614,1.8671244110721848e-06,0.0109,41.8 deg
0.87901,1.7684105371039073e-06,0.0111,41.8 deg
0.92408,2.053762495749075e-06,0.01,41.8 deg
0.97146,2.0970593301320675e-06,0.0103,41.8 deg
1.02127,1.8936351304535405e-06,0.0108,41.8 deg
1.07365,1.836933489996896e-06,0.011,41.8 deg
1.1287,1.962299080147375e-06,0.0108,41.8 deg
1.18655,1.6272699679964208e-06,0.0119,41.8 deg
1.2474,1.7402515396866576e-06,0.0116,41.8 deg
1.31135,1.5516737117027059e-06,0.0129,41.8 deg
1.37855,1.682000268393797e-06,0.0123,41.8 deg
1.44925,1.3633953644358053e-06,0.0136,41.8 deg
1.52355,1.322064465238489e-06,0.0142,41.8 deg
1.60165,1.4798041554524807e-06,0.0137,41.8 deg
1.6838,1.289215356907729e-06,0.0148,41.8 deg
1.77015,8.576188395684415e-07,0.0188,41.8 deg
1.8609,1.0923364157343722e-06,0.0171,41.8 deg
1.9563,9.846445215897296e-07,0.0191,41.8 deg
2.0566,8.961343430276136e-07,0.0208,41.8 deg
2.16205,7.544170823615916e-07,0.0231,41.8 deg
2.2729,6.895060888004281e-07,0.025,41.8 deg
2.3894,4.97709954653198e-07,0.0284,41.8 deg
2.5119,4.892418819401333e-07,0.0322,41.8 deg
2.6407,4.936186400941549e-07,0.0356,41.8 deg
2.7761,3.591702233400275e-07,0.0419,41.8 deg
2.91845,3.054038657670027e-07,0.0439,41.8 deg
3.06805,2.425147961416983e-07,0.0535,41.8 deg
3.22535,2.0299087899282193e-07,0.0577,41.8 deg
3.39075,1.821503926248875e-07,0.0687,41.8 deg
3.5646,1.735121370058812e-07,0.0731,41.8 deg
3.74735,1.3230313205578945e-07,0.0834,41.8 deg
3.93945,1.0418486086468367e-07,0.0965,41.8 deg
4.14145,9.611148025085812e-08,0.094,41.8 deg
4.3538,6.310533931399368e-08,0.1158,41.8 deg
4.577,7.258864403890356e-08,0.1279,41.8 deg
4.81165,5.155421607810133e-08,0.1491,41.8 deg
5.05835,3.52908005876329e-08,0.1259,41.8 deg
5.3177,4.2173947996808e-08,0.1584,41.8 deg
5.59035,3.610246497605267e-08,0.1786,41.8 deg
5.877,2.6552194043700978e-08,0.2262,41.8 deg
6.1783,2.7949430636701805e-08,0.176,41.8 deg
6.49505,3.210580074977962e-08,0.2204,41.8 deg
6.8281,3.433241001799293e-08,0.1474,41.8 deg
7.1782,3.365591587526064e-08,0.2009,41.8 deg
7.5462,2.3243105803390804e-08,0.1887,41.8 deg
7.9331,2.4483320206711516e-08,0.1602,41.8 deg
8.33985,4.0510305585476067e-08,0.1402,41.8 deg
8.76745,4.210775192920861e-08,0.1414,41.8 deg
9.21695,4.986821510106445e-08,0.2147,41.8 deg
9.6895,4.682846928945123e-08,0.1625,41.8 deg
10.1863,5.221270691854632e-08,0.1583,41.8 deg
10.7085,3.265342801981445e-08,0.1788,41.8 deg
11.2575,2.6960349961212704e-08,0.2072,41.8 deg
11.835,4.186826765665173e-08,0.134,41.8 deg
12.442,4.2939141519703954e-08,0.2106,41.8 deg
13.0795,1.9933748798483203e-08,0.1583,41.8 deg
13.75,8.284388673441337e-08,0.1281,41.8 deg
14.455,6.124329979711974e-07,0.0696,41.8 deg
15.196,5.150498515881633e-07,0.0598,41.8 deg
15.9755,1.536540513665729e-07,0.1361,41.8 deg
16.7945,3.323762193697526e-08,0.4417,41.8 deg
17.6555,9.829606477453667e-10,0.3954,41.8 deg
18.561,7.810616879476406e-10,0.539,41.8 deg
19.5125,7.393522319309289e-13,0.7029,41.8 deg
20.464,0.0,0.0,41.8 deg
