Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,8.866569605665727e-07,0.0023052496776321506,0.01,0.1,41.8 deg
0.1 - 1,2.301792414154965e-06,0.0011789429232774977,0.1,1.0,41.8 deg
1 - 3.5,3.547702248365456e-06,0.0017786201989288806,1.0,3.5,41.8 deg
3.5 - 10,3.4222578436472317e-06,0.0027590466774923958,3.5,10.0,41.8 deg
10 - 20,1.4038819383408627e-05,0.0020619933095079326,10.0,20.0,41.8 deg
