Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.7504663094813244e-07,0.0038649437557029542,0.01,0.1,66.8 deg
0.1 - 1,1.998332358704234e-06,0.001195869428414721,0.1,1.0,66.8 deg
1 - 3.5,1.0070877186889524e-06,0.0025863775023694403,1.0,3.5,66.8 deg
3.5 - 10,1.7036983297090467e-07,0.011538350613156419,3.5,10.0,66.8 deg
10 - 20,1.5210619763587417e-07,0.0178530388666113,10.0,20.0,66.8 deg
