Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.205531529092982e-06,0.0015124181363000316,0.01,0.1,12.2 deg
0.1 - 1,2.3212756463432127e-06,0.0010316577973230726,0.1,1.0,12.2 deg
1 - 3.5,3.215098307732978e-06,0.0016467927100793957,1.0,3.5,12.2 deg
3.5 - 10,3.1882753486438035e-06,0.002708097309683527,3.5,10.0,12.2 deg
10 - 20,2.700210009926074e-05,0.0015432480780344581,10.0,20.0,12.2 deg
