Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.5840005961549198e-07,0.005281189289366094,0.01,0.1,24.9 deg
0.1 - 1,3.3451071247858187e-06,0.001162254538624362,0.1,1.0,24.9 deg
1 - 3.5,5.5928999149897095e-06,0.0015510737971431857,1.0,3.5,24.9 deg
3.5 - 10,7.751612211341094e-07,0.007931246442308743,3.5,10.0,24.9 deg
10 - 20,3.503163059162154e-06,0.0067541088893028,10.0,20.0,24.9 deg
