Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.4025249185474297e-07,0.005506368041202846,0.01,0.1,41.8 deg
0.1 - 1,2.971944715885336e-06,0.0012116386580683339,0.1,1.0,41.8 deg
1 - 3.5,4.8149198624897745e-06,0.00163581026026883,1.0,3.5,41.8 deg
3.5 - 10,5.775163104792841e-07,0.008912396276595418,3.5,10.0,41.8 deg
10 - 20,1.2903963441609164e-06,0.009919818848936581,10.0,20.0,41.8 deg
