Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.613497615072607e-08,0.00586414643858938,0.01,0.1,66.8 deg
0.1 - 1,2.2883473518664115e-06,0.0012860524132271112,0.1,1.0,66.8 deg
1 - 3.5,4.16995244221997e-06,0.001397358589992934,1.0,3.5,66.8 deg
3.5 - 10,1.4274455310375655e-06,0.003833474646798967,3.5,10.0,66.8 deg
10 - 20,1.7812405310551835e-06,0.00511847968281879,10.0,20.0,66.8 deg
