Energy,Value,Error,Angle
0.01 - 0.1,7.454383439036448e-06,0.0051735647948098215,12.2 deg
0.1 - 1,0.0001614898040057437,0.0011444072090134403,12.2 deg
1 - 3.5,0.0001497403734394393,0.001519151100428663,12.2 deg
3.5 - 10,1.9677957141972882e-05,0.007363862658570586,12.2 deg
10 - 20,0.00021310739555577485,0.0037994664658342245,12.2 deg
