Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.118277629710451e-06,0.0025011183605966785,0.1,1.0,12.2 deg
1 - 3.5,1.5899738019813319e-06,0.0015385486729520598,1.0,3.5,12.2 deg
3.5 - 10,2.1975508480559803e-06,0.002302620698811207,3.5,10.0,12.2 deg
10 - 20,1.967909454479896e-05,0.0015656999393373046,10.0,20.0,12.2 deg
