Cells,Value,Error
Input 1,1.86954e-20,0.005
924.0,3.49001e-21,0.0047
944.0,1.27288e-21,0.0048
Input 4,1.10874e-21,0.0042
Input 5,4.15172e-22,0.0038
Input 6,1.05769e-22,0.0036
Input 7,4.24649e-23,0.004
Input 8,1.97073e-23,0.0024
Input 9,5.59865e-24,0.0028
1078.0,1.69792e-24,0.0088
