Cells,Value,Error
0.0,1.85146e-17,0.0008
5.1,3.98974e-18,0.0008
10.22,1.32895e-18,0.0008
15.34,4.78903e-19,0.0008
20.44,1.78743e-19,0.0008
25.64,6.66775e-20,0.0009
30.79,2.53113e-20,0.0007
35.99,9.60069e-21,0.0007
41.19,3.66073e-21,0.0007
46.44,1.38832e-21,0.0007
51.62,5.35928e-22,0.0007
56.69,2.12091e-22,0.0007
61.81,8.34621e-23,0.0008
66.99,3.27892e-23,0.0011
