Cells,Value,Error
0.0,1.06304e-14,0.0139
5.1,6.27985e-15,0.0154
10.22,4.30237e-15,0.0173
15.34,3.12434e-15,0.0194
20.44,2.31804e-15,0.0224
25.64,1.73273e-15,0.0252
30.79,1.36125e-15,0.0266
35.99,1.12806e-15,0.0306
41.19,9.3854e-16,0.0335
46.44,7.61397e-16,0.0353
51.62,6.1703e-16,0.0385
56.69,5.31803e-16,0.0451
61.81,4.79968e-16,0.0515
66.99,4.03954e-16,0.0523
