Time,Value,Error
6.2767,0.0,0.0
6.31605,0.0,0.0
6.3554,0.0,0.0
6.39475,0.0,0.0
6.4341,0.0,0.0
6.47345,0.0,0.0
6.5128,0.0,0.0
6.55215,0.0,0.0
6.5915,0.0,0.0
6.63085,0.0,0.0
6.6702,1.41182e-16,0.2507
6.70955,2.54293e-13,0.0317
6.7489,3.65202e-11,0.0035
6.78825,3.54562e-10,0.002
6.8276,7.29757e-10,0.0012
6.86695,4.88813e-10,0.0024
6.9063,2.6135e-10,0.0046
6.94565,1.69148e-10,0.0077
6.985,1.21853e-10,0.0103
7.02435,9.98807e-11,0.0091
7.0637,8.36665e-11,0.0076
7.10305,6.97468e-11,0.0105
7.1424,5.73575e-11,0.0158
7.18175,4.79236e-11,0.0095
7.2211,4.19599e-11,0.0121
7.26045,3.58349e-11,0.0132
7.2998,3.1869e-11,0.0149
7.33915,2.93596e-11,0.017
7.3785,2.59665e-11,0.0181
7.41785,2.40345e-11,0.0259
7.4572,2.21527e-11,0.0252
7.49655,2.08863e-11,0.0314
7.5359,2.12228e-11,0.0346
7.57525,1.91879e-11,0.0411
7.6146,2.05182e-11,0.0415
7.81135,1.00753e-10,0.0262
8.0081,1.08005e-10,0.0373
8.20485,1.15219e-10,0.0314
8.4016,1.12677e-10,0.029
8.59835,9.83866e-11,0.0273
8.7951,8.81108e-11,0.025
8.99185,7.71098e-11,0.0262
9.1886,7.2426e-11,0.0279
9.38535,6.31475e-11,0.023
9.5821,6.18453e-11,0.0264
9.77885,5.8035e-11,0.022
9.9756,5.6573e-11,0.0194
10.1723,5.94548e-11,0.0293
10.3691,5.76051e-11,0.0222
10.5659,5.55969e-11,0.0211
10.7626,5.65952e-11,0.021
10.9593,5.71495e-11,0.0233
11.1561,5.74349e-11,0.0189
11.3529,5.72673e-11,0.0201
11.5496,5.90308e-11,0.0194
11.7463,6.13409e-11,0.0212
11.9431,6.04905e-11,0.0222
12.1399,6.06666e-11,0.0152
12.3366,6.11805e-11,0.0167
12.5333,6.37413e-11,0.0229
12.7301,6.71448e-11,0.0215
12.9269,6.65254e-11,0.0154
13.1236,6.88141e-11,0.0178
13.3204,7.1931e-11,0.0146
13.5171,7.40772e-11,0.0147
13.7138,7.90082e-11,0.0188
13.9106,7.83338e-11,0.0161
14.1073,8.03154e-11,0.0179
14.3041,8.09024e-11,0.0172
14.5009,8.2272e-11,0.0123
14.6976,8.78749e-11,0.0155
14.8944,9.20025e-11,0.0166
15.0911,9.33851e-11,0.0167
15.2879,9.17753e-11,0.0118
15.4846,9.46676e-11,0.0128
15.6813,9.86816e-11,0.013
15.8781,1.01882e-10,0.0099
16.0749,1.10643e-10,0.0129
16.2716,1.16727e-10,0.0111
16.4683,1.19044e-10,0.0088
16.6651,1.24449e-10,0.012
16.8619,1.26936e-10,0.0121
17.0586,1.26134e-10,0.0107
17.2553,1.25918e-10,0.0102
17.4521,1.29726e-10,0.0114
17.6489,1.34293e-10,0.0142
17.8456,1.36612e-10,0.0085
18.0423,1.43446e-10,0.0099
18.2391,1.47189e-10,0.0094
18.4359,1.54432e-10,0.0109
18.6326,1.56863e-10,0.0082
18.8293,1.60064e-10,0.0111
19.0261,1.59545e-10,0.0089
19.2229,1.5751e-10,0.0085
19.4196,1.55133e-10,0.0091
19.6163,1.51781e-10,0.0087
19.8131,1.50898e-10,0.0111
20.0099,1.47608e-10,0.0081
20.2066,1.4806e-10,0.0099
20.4033,1.44498e-10,0.0105
20.6001,1.41181e-10,0.0082
20.7969,1.42247e-10,0.0103
20.9936,1.37317e-10,0.0081
21.1903,1.36756e-10,0.0133
21.3871,1.35406e-10,0.0108
21.5839,1.32043e-10,0.0083
21.7806,1.32928e-10,0.0097
21.9773,1.35555e-10,0.0106
22.1741,1.37453e-10,0.0097
22.3709,1.39273e-10,0.0078
22.5676,1.38459e-10,0.0086
22.7643,1.39181e-10,0.0087
22.9611,1.40817e-10,0.0105
23.1578,1.36958e-10,0.0091
23.3546,1.32941e-10,0.01
23.5513,1.26487e-10,0.0086
23.7481,1.21353e-10,0.0089
23.9449,1.15214e-10,0.0092
24.1416,1.11391e-10,0.0122
24.3383,1.03179e-10,0.0107
24.5351,9.97254e-11,0.0101
24.7318,9.34884e-11,0.01
24.9286,8.94744e-11,0.0118
25.1254,8.67133e-11,0.0122
25.3221,8.16942e-11,0.013
25.5189,7.46032e-11,0.0112
25.7156,7.10753e-11,0.0134
25.9124,6.78998e-11,0.0161
26.1091,6.02277e-11,0.0141
26.3058,5.50192e-11,0.0139
26.5026,5.18834e-11,0.0161
26.6993,4.82892e-11,0.0219
26.8961,4.41085e-11,0.0184
27.0929,3.98427e-11,0.0196
27.2896,3.74995e-11,0.0241
27.4863,3.55633e-11,0.0339
total,1.2904e-08,0.0016
