Cells,Value,Error
510.0,0.000302,0.035
511.0,0.0000642,0.036
512.0,0.000018,0.04
513.0,0.00000585,0.045
514.0,0.00000202,0.045
515.0,0.000000457,0.05
516.0,0.0000002,0.08
517.0,6.15e-08,0.08
518.0,2.74e-08,0.09
519.0,8.84e-09,0.08
520.0,3.58e-09,0.10
521.0,1.27e-09,0.12
522.0,6.01e-10,0.15
523.0,3.64e-10,0.15
