Cells,Value,Error
510,0.000249,4.5
511,0.000486,4
512,0.000297,4.5
513,0.000136,4.5
514,0.0000519,5
515,0.00001,6
516,0.00000312,6
517,0.000002,7
518,0.00000084,7
519,0.000000347,8
520,0.000000127,10
521,5.55e-08,12
